chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	name	EffectSize	strandPerturbationTarget	PerturbationTargetID	chrTSS	startTSS	endTSS	strandGene	EffectSize95ConfidenceIntervalLow	EffectSize95ConfidenceIntervalHigh	measuredGeneSymbol	measuredEnsemblID	guideSpacerSeq	guideSeq	Significant	pValue	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	Notes
chr3	127414885	127415485	chr3:127414885-127415485:.	0.010028750999999999	.	chr3:127414885-127415485:.	chr3	129035120	129035121	-	-0.009807452600183012	0.02986495460018301	H1FX	ENSG00000184897	NA	NA	False	0.3853795976871658	0.8377817341025341	0.9999999999999108	1	1	TRUE	NA
chr3	127416205	127416705	chr3:127416205-127416705:.	-0.009918747	.	chr3:127416205-127416705:.	chr3	129035120	129035121	-	-0.03055796661804091	0.01072047261804091	H1FX	ENSG00000184897	NA	NA	False	0.3308260720637467	0.7876811239613021	0.9999999999996101	1	1	TRUE	NA
chr3	127419965	127420485	chr3:127419965-127420485:.	-0.0031103840000000003	.	chr3:127419965-127420485:.	chr3	129035120	129035121	-	-0.02159826595652464	0.015377497956524638	H1FX	ENSG00000184897	NA	NA	False	0.7202074499855928	0.985290685416577	1.0	1	1	TRUE	NA
chr3	127420905	127421445	chr3:127420905-127421445:.	-0.007126466	.	chr3:127420905-127421445:.	chr3	129035120	129035121	-	-0.02184321449630798	0.007590282496307979	H1FX	ENSG00000184897	NA	NA	False	0.3757670325447432	0.828897865907522	1.0	1	1	TRUE	NA
chr3	127425785	127426285	chr3:127425785-127426285:.	0.012539521999999999	.	chr3:127425785-127426285:.	chr3	129035120	129035121	-	-0.004613802918763709	0.029692846918763706	H1FX	ENSG00000184897	NA	NA	False	0.20929004652548144	0.71757813397693	1.0	1	1	TRUE	NA
chr3	127448265	127448765	chr3:127448265-127448765:.	-0.008344815	.	chr3:127448265-127448765:.	chr3	129035120	129035121	-	-0.031508674911991205	0.014819044911991203	H1FX	ENSG00000184897	NA	NA	False	0.5175668205528289	0.885365436197885	0.999999998266958	1	1	TRUE	NA
chr3	127729945	127730485	chr3:127729945-127730485:.	0.020810412	.	chr3:127729945-127730485:.	chr3	129035120	129035121	-	0.0020261477611725615	0.03959467623882744	H1FX	ENSG00000184897	NA	NA	False	0.05969956991712488	0.458094891945919	0.999999999999997	1	1	TRUE	NA
chr3	127770845	127771345	chr3:127770845-127771345:.	0.012229201	.	chr3:127770845-127771345:.	chr3	129035120	129035121	-	-0.0044311547700898405	0.028889556770089843	H1FX	ENSG00000184897	NA	NA	False	0.22368658753690107	0.7294127854464171	1.0	1	1	TRUE	NA
chr3	127786325	127786825	chr3:127786325-127786825:.	-1.3064e-05	.	chr3:127786325-127786825:.	chr3	129035120	129035121	-	-0.0265483435227884	0.0265222155227884	H1FX	ENSG00000184897	NA	NA	False	0.9688016807706208	0.9885731436434909	0.9999999740354949	1	1	TRUE	NA
chr3	127786865	127787365	chr3:127786865-127787365:.	0.01260098	.	chr3:127786865-127787365:.	chr3	129035120	129035121	-	-0.004418340783837857	0.029620300783837858	H1FX	ENSG00000184897	NA	NA	False	0.19481375213563706	0.71757813397693	1.0	1	1	TRUE	NA
chr3	127794325	127794825	chr3:127794325-127794825:.	0.003034191	.	chr3:127794325-127794825:.	chr3	129035120	129035121	-	-0.01007483363549827	0.01614321563549827	H1FX	ENSG00000184897	NA	NA	False	0.7514518103713341	0.985290685416577	1.0	1	1	TRUE	NA
chr3	127795605	127796485	chr3:127795605-127796485:.	0.004798658	.	chr3:127795605-127796485:.	chr3	129035120	129035121	-	-0.007497076284896314	0.017094392284896315	H1FX	ENSG00000184897	NA	NA	False	0.5457183759454189	0.885365436197885	1.0	1	1	TRUE	NA
chr3	127799065	127799585	chr3:127799065-127799585:.	-0.00093319	.	chr3:127799065-127799585:.	chr3	129035120	129035121	-	-0.03266205235916631	0.03079567235916631	H1FX	ENSG00000184897	NA	NA	False	0.934575119043447	0.985290685416577	0.9999583535779292	1	1	TRUE	NA
chr3	127842505	127843005	chr3:127842505-127843005:.	0.007882937	.	chr3:127842505-127843005:.	chr3	129035120	129035121	-	-0.013025101401310368	0.028790975401310367	H1FX	ENSG00000184897	NA	NA	False	0.4195674693203335	0.885365436197885	0.9999999999999059	1	1	TRUE	NA
chr3	127847065	127847565	chr3:127847065-127847565:.	-0.001003806	.	chr3:127847065-127847565:.	chr3	129035120	129035121	-	-0.02165150951111591	0.01964389751111591	H1FX	ENSG00000184897	NA	NA	False	0.914491318126096	0.985290685416577	0.9999999999792231	1	1	TRUE	NA
chr3	127864025	127865005	chr3:127864025-127865005:.	0.034185098	.	chr3:127864025-127865005:.	chr3	129035120	129035121	-	0.01650474162467073	0.05186545437532926	H1FX	ENSG00000184897	NA	NA	False	0.005428923617389496	0.11633407751548899	0.999999999999999	1	1	TRUE	NA
chr3	127871725	127872225	chr3:127871725-127872225:.	0.017033681000000002	.	chr3:127871725-127872225:.	chr3	129035120	129035121	-	-0.008946644918632677	0.04301400691863268	H1FX	ENSG00000184897	NA	NA	False	0.20453898443511676	0.71757813397693	0.999999961315552	1	1	TRUE	NA
chr3	127889705	127890205	chr3:127889705-127890205:.	-0.006997961	.	chr3:127889705-127890205:.	chr3	129035120	129035121	-	-0.044112199906894314	0.030116277906894317	H1FX	ENSG00000184897	NA	NA	False	0.5962640951732601	0.89439614275989	0.99988543417816	1	1	TRUE	NA
chr3	127912465	127912965	chr3:127912465-127912965:.	-0.001286555	.	chr3:127912465-127912965:.	chr3	129035120	129035121	-	-0.023707284987618336	0.02113417498761834	H1FX	ENSG00000184897	NA	NA	False	0.8766807726685542	0.985290685416577	0.9999999999660009	1	1	TRUE	NA
chr3	127914145	127914685	chr3:127914145-127914685:.	-0.023780471	.	chr3:127914145-127914685:.	chr3	129035120	129035121	-	-0.07025315400656736	0.022692212006567358	H1FX	ENSG00000184897	NA	NA	False	0.04505582620415946	0.431400631269618	0.9991168388251841	1	1	TRUE	NA
chr3	127945565	127946125	chr3:127945565-127946125:.	-0.006035606	.	chr3:127945565-127946125:.	chr3	129035120	129035121	-	-0.022794696536273876	0.010723484536273878	H1FX	ENSG00000184897	NA	NA	False	0.5539576909595458	0.885365436197885	1.0	1	1	TRUE	NA
chr3	127985205	127985705	chr3:127985205-127985705:.	0.010855583	.	chr3:127985205-127985705:.	chr3	129035120	129035121	-	-0.007467939181707848	0.029179105181707847	H1FX	ENSG00000184897	NA	NA	False	0.2850819596029841	0.754249892690118	1.0	1	1	TRUE	NA
chr3	128058225	128059225	chr3:128058225-128059225:.	-0.003722229	.	chr3:128058225-128059225:.	chr3	129035120	129035121	-	-0.026392595094708333	0.018948137094708332	H1FX	ENSG00000184897	NA	NA	False	0.8036843513025397	0.985290685416577	0.9999999763416051	1	1	TRUE	NA
chr3	128062345	128062845	chr3:128062345-128062845:.	0.01111137	.	chr3:128062345-128062845:.	chr3	129035120	129035121	-	-0.007940715115748025	0.030163455115748028	H1FX	ENSG00000184897	NA	NA	False	0.2883661817085244	0.754249892690118	0.9999999999999979	1	1	TRUE	NA
chr3	128063965	128064505	chr3:128063965-128064505:.	-0.002859918	.	chr3:128063965-128064505:.	chr3	129035120	129035121	-	-0.03427755757462942	0.028557721574629418	H1FX	ENSG00000184897	NA	NA	False	0.769498948484616	0.985290685416577	0.9999986761780941	1	1	TRUE	NA
chr3	128072825	128073345	chr3:128072825-128073345:.	0.000675378	.	chr3:128072825-128073345:.	chr3	129035120	129035121	-	-0.017031253111224755	0.018382009111224756	H1FX	ENSG00000184897	NA	NA	False	0.9836055445114332	0.992703906361808	1.0	1	1	TRUE	NA
chr3	128099505	128100005	chr3:128099505-128100005:.	-0.008129228	.	chr3:128099505-128100005:.	chr3	129035120	129035121	-	-0.02362586889717233	0.007367412897172328	H1FX	ENSG00000184897	NA	NA	False	0.3634558083244206	0.828897865907522	1.0	1	1	TRUE	NA
chr3	128102265	128102785	chr3:128102265-128102785:.	0.010183235	.	chr3:128102265-128102785:.	chr3	129035120	129035121	-	-0.005004117070977074	0.025370587070977075	H1FX	ENSG00000184897	NA	NA	False	0.3022608613284842	0.75565215332121	1.0	1	1	TRUE	NA
chr3	128128845	128129365	chr3:128128845-128129365:.	0.014230943999999999	.	chr3:128128845-128129365:.	chr3	129035120	129035121	-	0.00033994799587156767	0.028121940004128432	H1FX	ENSG00000184897	NA	NA	False	0.08670568024063005	0.553249068264776	1.0	1	1	TRUE	NA
chr3	128131325	128132705	chr3:128131325-128132705:.	0.008658923	.	chr3:128131325-128132705:.	chr3	129035120	129035121	-	-0.004657031864160974	0.021974877864160976	H1FX	ENSG00000184897	NA	NA	False	0.28539321539049384	0.754249892690118	1.0	1	1	TRUE	NA
chr3	128134065	128134565	chr3:128134065-128134565:.	-0.00643557	.	chr3:128134065-128134565:.	chr3	129035120	129035121	-	-0.021595026464145656	0.008723886464145656	H1FX	ENSG00000184897	NA	NA	False	0.4369071058599429	0.885365436197885	1.0	1	1	TRUE	NA
chr3	128134685	128136105	chr3:128134685-128136105:.	0.016221708	.	chr3:128134685-128136105:.	chr3	129035120	129035121	-	0.0064675134013631504	0.02597590259863685	H1FX	ENSG00000184897	NA	NA	False	0.006929726129767798	0.11828372841007499	1.0	1	1	TRUE	NA
chr3	128143185	128143945	chr3:128143185-128143945:.	0.005299401	.	chr3:128143185-128143945:.	chr3	129035120	129035121	-	-0.018882551706654094	0.02948135370665409	H1FX	ENSG00000184897	NA	NA	False	0.747855123785151	0.985290685416577	0.9999999702453449	1	1	TRUE	NA
chr3	128145125	128145805	chr3:128145125-128145805:.	0.011130501000000001	.	chr3:128145125-128145805:.	chr3	129035120	129035121	-	-0.003351245417838409	0.02561224741783841	H1FX	ENSG00000184897	NA	NA	False	0.20011401041894789	0.71757813397693	1.0	1	1	TRUE	NA
chr3	128175865	128176365	chr3:128175865-128176365:.	0.0009929119999999999	.	chr3:128175865-128176365:.	chr3	129035120	129035121	-	-0.014368610597254736	0.016354434597254736	H1FX	ENSG00000184897	NA	NA	False	0.9590162671388014	0.985290685416577	1.0	1	1	TRUE	NA
chr3	128201605	128202445	chr3:128201605-128202445:.	-0.013745684	.	chr3:128201605-128202445:.	chr3	129035120	129035121	-	-0.031891430455018514	0.004400062455018514	H1FX	ENSG00000184897	NA	NA	False	0.10327315940942483	0.553249068264776	1.0	1	1	TRUE	NA
chr3	128206545	128208265	chr3:128206545-128208265:.	-0.001304038	.	chr3:128206545-128208265:.	chr3	129035120	129035121	-	-0.017965576072694438	0.015357500072694437	H1FX	ENSG00000184897	NA	NA	False	0.8397260390203418	0.985290685416577	1.0	1	1	TRUE	NA
chr3	128214185	128214725	chr3:128214185-128214725:.	0.008931652	.	chr3:128214185-128214725:.	chr3	129035120	129035121	-	-0.010236980795832311	0.028100284795832313	H1FX	ENSG00000184897	NA	NA	False	0.4055923755417635	0.8691265190180649	0.999999999999996	1	1	TRUE	NA
chr3	128215225	128216165	chr3:128215225-128216165:.	0.014279303	.	chr3:128215225-128216165:.	chr3	129035120	129035121	-	0.0005785626192747143	0.027980043380725288	H1FX	ENSG00000184897	NA	NA	False	0.1232703740366029	0.596469551790014	1.0	1	1	TRUE	NA
chr3	128216385	128216885	chr3:128216385-128216885:.	-0.00458492	.	chr3:128216385-128216885:.	chr3	129035120	129035121	-	-0.019885037939553707	0.010715197939553708	H1FX	ENSG00000184897	NA	NA	False	0.5884767613833154	0.8916314566413871	1.0	1	1	TRUE	NA
chr3	128223685	128224185	chr3:128223685-128224185:.	-0.002296882	.	chr3:128223685-128224185:.	chr3	129035120	129035121	-	-0.018597111179047412	0.014003347179047412	H1FX	ENSG00000184897	NA	NA	False	0.7891612412375175	0.985290685416577	1.0	1	1	TRUE	NA
chr3	128251705	128252205	chr3:128251705-128252205:.	-0.000405026	.	chr3:128251705-128252205:.	chr3	129035120	129035121	-	-0.027231774417402748	0.02642172241740275	H1FX	ENSG00000184897	NA	NA	False	0.9539234355529024	0.985290685416577	0.9999996126582541	1	1	TRUE	NA
chr3	128266145	128266645	chr3:128266145-128266645:.	0.007551812	.	chr3:128266145-128266645:.	chr3	129035120	129035121	-	-0.008422697589100579	0.023526321589100577	H1FX	ENSG00000184897	NA	NA	False	0.4753664002069671	0.885365436197885	1.0	1	1	TRUE	NA
chr3	128267505	128268525	chr3:128267505-128268525:.	-0.000890099	.	chr3:128267505-128268525:.	chr3	129035120	129035121	-	-0.013548483923952116	0.011768285923952116	H1FX	ENSG00000184897	NA	NA	False	0.8474646411665699	0.985290685416577	1.0	1	1	TRUE	NA
chr3	128272805	128273385	chr3:128272805-128273385:.	0.001210247	.	chr3:128272805-128273385:.	chr3	129035120	129035121	-	-0.01633494425102345	0.01875543825102345	H1FX	ENSG00000184897	NA	NA	False	0.9377058262285254	0.985290685416577	1.0	1	1	TRUE	NA
chr3	128292545	128293145	chr3:128292545-128293145:.	-0.01161279	.	chr3:128292545-128293145:.	chr3	129035120	129035121	-	-0.057507617299396484	0.03428203729939649	H1FX	ENSG00000184897	NA	NA	False	0.2810310326206678	0.754249892690118	0.999413847845367	1	1	TRUE	NA
chr3	128296625	128297185	chr3:128296625-128297185:.	0.013430441000000001	.	chr3:128296625-128297185:.	chr3	129035120	129035121	-	-0.00414241172246213	0.031003293722462133	H1FX	ENSG00000184897	NA	NA	False	0.1567478378159982	0.6717764477828491	1.0	1	1	TRUE	NA
chr3	128303145	128303645	chr3:128303145-128303645:.	-0.015313123	.	chr3:128303145-128303645:.	chr3	129035120	129035121	-	-0.03423505890847777	0.00360881290847777	H1FX	ENSG00000184897	NA	NA	False	0.061079318926122485	0.458094891945919	1.0	1	1	TRUE	NA
chr3	128303965	128304565	chr3:128303965-128304565:.	-0.012147658	.	chr3:128303965-128304565:.	chr3	129035120	129035121	-	-0.03807284930716861	0.013777533307168606	H1FX	ENSG00000184897	NA	NA	False	0.28868941449187635	0.754249892690118	0.9999999873263149	1	1	TRUE	NA
chr3	128309725	128310305	chr3:128309725-128310305:.	-0.017820537	.	chr3:128309725-128310305:.	chr3	129035120	129035121	-	-0.04012731065458343	0.00448623665458343	H1FX	ENSG00000184897	NA	NA	False	0.045774470069635385	0.431400631269618	0.9999999999978991	1	1	TRUE	NA
chr3	128368825	128369325	chr3:128368825-128369325:.	0.0023544539999999997	.	chr3:128368825-128369325:.	chr3	129035120	129035121	-	-0.01147245305004977	0.01618136105004977	H1FX	ENSG00000184897	NA	NA	False	0.8300183571701351	0.985290685416577	1.0	1	1	TRUE	NA
chr3	128369485	128370485	chr3:128369485-128370485:.	0.003646245	.	chr3:128369485-128370485:.	chr3	129035120	129035121	-	-0.013507222559404817	0.020799712559404816	H1FX	ENSG00000184897	NA	NA	False	0.7416895076930157	0.985290685416577	1.0	1	1	TRUE	NA
chr3	128399345	128399845	chr3:128399345-128399845:.	0.006514366999999999	.	chr3:128399345-128399845:.	chr3	129035120	129035121	-	-0.009556441472134986	0.022585175472134986	H1FX	ENSG00000184897	NA	NA	False	0.5454410345513419	0.885365436197885	1.0	1	1	TRUE	NA
chr3	128442065	128442605	chr3:128442065-128442605:.	0.024018159	.	chr3:128442065-128442605:.	chr3	129035120	129035121	-	0.006773741040136276	0.041262576959863725	H1FX	ENSG00000184897	NA	NA	False	0.05465027915667093	0.455418992972258	1.0	1	1	TRUE	NA
chr3	128444645	128445185	chr3:128444645-128445185:.	0.0058328930000000005	.	chr3:128444645-128445185:.	chr3	129035120	129035121	-	-0.013868130878356014	0.025533916878356017	H1FX	ENSG00000184897	NA	NA	False	0.5746610911398371	0.886731350866983	0.9999999999999929	1	1	TRUE	NA
chr3	128482725	128483225	chr3:128482725-128483225:.	-0.009156767	.	chr3:128482725-128483225:.	chr3	129035120	129035121	-	-0.029195442902955723	0.010881908902955723	H1FX	ENSG00000184897	NA	NA	False	0.4649932981367004	0.885365436197885	0.99999999999678	1	1	TRUE	NA
chr3	128503085	128503585	chr3:128503085-128503585:.	-0.009911575	.	chr3:128503085-128503585:.	chr3	129035120	129035121	-	-0.034074349803298654	0.014251199803298654	H1FX	ENSG00000184897	NA	NA	False	0.3210859337771686	0.7876811239613021	0.9999999997199259	1	1	TRUE	NA
chr3	128513125	128513645	chr3:128513125-128513645:.	-0.005886886	.	chr3:128513125-128513645:.	chr3	129035120	129035121	-	-0.0363864127826499	0.024612640782649905	H1FX	ENSG00000184897	NA	NA	False	0.6758473282587341	0.95638772866802	0.999992147073817	1	1	TRUE	NA
chr3	128513785	128514285	chr3:128513785-128514285:.	-0.001132011	.	chr3:128513785-128514285:.	chr3	129035120	129035121	-	-0.0277112464800903	0.025447224480090302	H1FX	ENSG00000184897	NA	NA	False	0.8962656544145059	0.985290685416577	0.999999965938683	1	1	TRUE	NA
chr3	128522905	128523405	chr3:128522905-128523405:.	-0.01871397	.	chr3:128522905-128523405:.	chr3	129035120	129035121	-	-0.040125169153283013	0.0026972291532830137	H1FX	ENSG00000184897	NA	NA	False	0.11564896824540513	0.582876561645501	0.999999999983787	1	1	TRUE	NA
chr3	128560985	128561525	chr3:128560985-128561525:.	-0.005898279	.	chr3:128560985-128561525:.	chr3	129035120	129035121	-	-0.02401617830594437	0.012219620305944371	H1FX	ENSG00000184897	NA	NA	False	0.5672210488566839	0.8862828888385691	0.999999999999999	1	1	TRUE	NA
chr3	128564565	128565085	chr3:128564565-128565085:.	0.019851873	.	chr3:128564565-128565085:.	chr3	129035120	129035121	-	0.005716334362878106	0.03398741163712189	H1FX	ENSG00000184897	NA	NA	False	0.013954767222661634	0.209321508339925	1.0	1	1	TRUE	NA
chr3	128583705	128584685	chr3:128583705-128584685:.	0.016588975	.	chr3:128583705-128584685:.	chr3	129035120	129035121	-	-0.0012641285820099192	0.03444207858200991	H1FX	ENSG00000184897	NA	NA	False	0.09925860037446316	0.553249068264776	1.0	1	1	TRUE	NA
chr3	128594325	128594845	chr3:128594325-128594845:.	0.000546456	.	chr3:128594325-128594845:.	chr3	129035120	129035121	-	-0.018125024069320417	0.01921793606932042	H1FX	ENSG00000184897	NA	NA	False	0.992703906361808	0.992703906361808	0.999999999999999	1	1	TRUE	NA
chr3	128598145	128598645	chr3:128598145-128598645:.	0.004361138	.	chr3:128598145-128598645:.	chr3	129035120	129035121	-	-0.00996449588310568	0.018686771883105677	H1FX	ENSG00000184897	NA	NA	False	0.6597648088660427	0.9425211555229179	1.0	1	1	TRUE	NA
chr3	128710125	128710965	chr3:128710125-128710965:.	0.012428797	.	chr3:128710125-128710965:.	chr3	129035120	129035121	-	-0.009744942875603456	0.034602536875603454	H1FX	ENSG00000184897	NA	NA	False	0.3259274988177228	0.7876811239613021	0.9999999999295641	1	1	TRUE	NA
chr3	128712745	128713265	chr3:128712745-128713265:.	0.017111051999999998	.	chr3:128712745-128713265:.	chr3	129035120	129035121	-	-0.00013803768004489944	0.03436014168004489	H1FX	ENSG00000184897	NA	NA	False	0.09049461706162823	0.553249068264776	1.0	1	1	TRUE	NA
chr3	128719905	128720405	chr3:128719905-128720405:.	0.002410286	.	chr3:128719905-128720405:.	chr3	129035120	129035121	-	-0.01613382594884715	0.020954397948847153	H1FX	ENSG00000184897	NA	NA	False	0.8241650281912114	0.985290685416577	1.0	1	1	TRUE	NA
chr3	128734545	128735105	chr3:128734545-128735105:.	0.01327673	.	chr3:128734545-128735105:.	chr3	129035120	129035121	-	-0.003140369659876692	0.029693829659876693	H1FX	ENSG00000184897	NA	NA	False	0.21248519043763184	0.71757813397693	1.0	1	1	TRUE	NA
chr3	128735365	128736285	chr3:128735365-128736285:.	0.0018361389999999999	.	chr3:128735365-128736285:.	chr3	129035120	129035121	-	-0.015157649757943814	0.018829927757943815	H1FX	ENSG00000184897	NA	NA	False	0.8698655392211415	0.985290685416577	1.0	1	1	TRUE	NA
chr3	128741085	128741585	chr3:128741085-128741585:.	0.004903753	.	chr3:128741085-128741585:.	chr3	129035120	129035121	-	-0.009766010697597274	0.019573516697597274	H1FX	ENSG00000184897	NA	NA	False	0.631765855227097	0.9210036418110129	1.0	1	1	TRUE	NA
chr3	128745765	128746265	chr3:128745765-128746265:.	0.006054151	.	chr3:128745765-128746265:.	chr3	129035120	129035121	-	-0.010254570909324842	0.022362872909324844	H1FX	ENSG00000184897	NA	NA	False	0.5096620857236693	0.885365436197885	1.0	1	1	TRUE	NA
chr3	128772125	128772685	chr3:128772125-128772685:.	0.030541049	.	chr3:128772125-128772685:.	chr3	129035120	129035121	-	0.007714194429806118	0.053367903570193886	H1FX	ENSG00000184897	NA	NA	False	0.04601606733542591	0.431400631269618	0.9999999950053922	1	1	TRUE	NA
chr3	128773385	128773905	chr3:128773385-128773905:.	-0.0014896870000000002	.	chr3:128773385-128773905:.	chr3	129035120	129035121	-	-0.03044179755734805	0.02746242355734805	H1FX	ENSG00000184897	NA	NA	False	0.9060626598913532	0.985290685416577	0.9999935289185881	1	1	TRUE	NA
chr3	128775585	128776145	chr3:128775585-128776145:.	0.0040553	.	chr3:128775585-128776145:.	chr3	129035120	129035121	-	-0.01974286451650926	0.027853464516509264	H1FX	ENSG00000184897	NA	NA	False	0.7485455191097248	0.985290685416577	0.99999999962845	1	1	TRUE	NA
chr3	128820445	128820965	chr3:128820445-128820965:.	0.001341045	.	chr3:128820445-128820965:.	chr3	129035120	129035121	-	-0.016961857712739496	0.019643947712739494	H1FX	ENSG00000184897	NA	NA	False	0.9266800259260878	0.985290685416577	1.0	1	1	TRUE	NA
chr3	128823345	128823885	chr3:128823345-128823885:.	-0.000705199	.	chr3:128823345-128823885:.	chr3	129035120	129035121	-	-0.018809733711927366	0.017399335711927366	H1FX	ENSG00000184897	NA	NA	False	0.907265381451037	0.985290685416577	1.0	1	1	TRUE	NA
chr3	128825105	128825625	chr3:128825105-128825625:.	-0.000174988	.	chr3:128825105-128825625:.	chr3	129035120	129035121	-	-0.02732779422291356	0.02697781822291356	H1FX	ENSG00000184897	NA	NA	False	0.9529946351030592	0.985290685416577	0.999999982290981	1	1	TRUE	NA
chr3	128831125	128831645	chr3:128831125-128831645:.	0.013734989	.	chr3:128831125-128831645:.	chr3	129035120	129035121	-	-0.004840877871376475	0.03231085587137647	H1FX	ENSG00000184897	NA	NA	False	0.29164329184017906	0.754249892690118	0.999999999999967	1	1	TRUE	NA
chr3	128838345	128838865	chr3:128838345-128838865:.	0.021725912000000003	.	chr3:128838345-128838865:.	chr3	129035120	129035121	-	0.003891432676487571	0.03956039132351244	H1FX	ENSG00000184897	NA	NA	False	0.03638384573142443	0.41981360459335904	1.0	1	1	TRUE	NA
chr3	128839305	128839805	chr3:128839305-128839805:.	-0.005943414	.	chr3:128839305-128839805:.	chr3	129035120	129035121	-	-0.029829254267644684	0.01794242626764468	H1FX	ENSG00000184897	NA	NA	False	0.4965137283363681	0.885365436197885	0.999999999942625	1	1	TRUE	NA
chr3	128840645	128841185	chr3:128840645-128841185:.	-0.008044293000000001	.	chr3:128840645-128841185:.	chr3	129035120	129035121	-	-0.02789839458855088	0.01180980858855088	H1FX	ENSG00000184897	NA	NA	False	0.4546653421526967	0.885365436197885	0.9999999999998459	1	1	TRUE	NA
chr3	128879325	128880805	chr3:128879325-128880805:.	0.0035206540000000002	.	chr3:128879325-128880805:.	chr3	129035120	129035121	-	-0.00871265572557634	0.01575396372557634	H1FX	ENSG00000184897	NA	NA	False	0.657796762022838	0.9425211555229179	1.0	1	1	TRUE	NA
chr3	128902525	128903085	chr3:128902525-128903085:.	-0.005372778000000001	.	chr3:128902525-128903085:.	chr3	129035120	129035121	-	-0.01818186373636265	0.0074363077363626484	H1FX	ENSG00000184897	NA	NA	False	0.4722260645901555	0.885365436197885	1.0	1	1	TRUE	NA
chr3	128914485	128915005	chr3:128914485-128915005:.	-0.0019007529999999998	.	chr3:128914485-128915005:.	chr3	129035120	129035121	-	-0.022269088376896194	0.01846758237689619	H1FX	ENSG00000184897	NA	NA	False	0.8521254561591968	0.985290685416577	0.9999999999967579	1	1	TRUE	NA
chr3	128930565	128931065	chr3:128930565-128931065:.	0.001466465	.	chr3:128930565-128931065:.	chr3	129035120	129035121	-	-0.02480489008894439	0.02773782008894439	H1FX	ENSG00000184897	NA	NA	False	0.9156704084423106	0.985290685416577	0.9999999975989449	1	1	TRUE	NA
