chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	name	EffectSize	strandPerturbationTarget	PerturbationTargetID	chrTSS	startTSS	endTSS	strandGene	EffectSize95ConfidenceIntervalLow	EffectSize95ConfidenceIntervalHigh	measuredGeneSymbol	measuredEnsemblID	guideSpacerSeq	guideSeq	Significant	pValue	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	Notes
chr10	80826955	80827503	chr10:80826955-80827503:.	-0.00987213	.	chr10:80826955-80827503:.	chr10	81107219	81107220	+	-0.04041578789356526	0.020671527893565262	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.547310773137464	0.962326717494333	0.999960496142986	1.0	1	TRUE	NA
chr10	80828032	80828532	chr10:80828032-80828532:.	0.01199346	.	chr10:80828032-80828532:.	chr10	81107219	81107220	+	-0.016569680941633004	0.040556600941633	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.528292678580232	0.962326717494333	0.999955479601326	1.0	1	TRUE	NA
chr10	80828541	80829365	chr10:80828541-80829365:.	0.03470709	.	chr10:80828541-80829365:.	chr10	81107219	81107220	+	0.01598781197038042	0.053426368029619586	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.016961343769089476	0.223889737751981	0.99999999992558	1.0	1	TRUE	NA
chr10	80843869	80844369	chr10:80843869-80844369:.	-0.00482926	.	chr10:80843869-80844369:.	chr10	81107219	81107220	+	-0.03873249876590907	0.029073978765909066	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.8018362603520508	0.962326717494333	0.999332560356874	1.0	1	TRUE	NA
chr10	80844962	80845462	chr10:80844962-80845462:.	0.00207991	.	chr10:80844962-80845462:.	chr10	81107219	81107220	+	-0.03390396325078725	0.03806378325078724	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.9308617074869108	0.962326717494333	0.997721170797647	1.0	1	TRUE	NA
chr10	80849848	80850348	chr10:80849848-80850348:.	-0.02599937	.	chr10:80849848-80850348:.	chr10	81107219	81107220	+	-0.08086349003168344	0.02886475003168345	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.4058821902063854	0.962326717494333	0.881877864217232	0.9999999999453241	1	TRUE	NA
chr10	80853413	80854128	chr10:80853413-80854128:.	-0.00671539	.	chr10:80853413-80854128:.	chr10	81107219	81107220	+	-0.03220217376777627	0.01877139376777627	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6505427816564542	0.962326717494333	0.999999391864688	1.0	1	TRUE	NA
chr10	80858640	80859140	chr10:80858640-80859140:.	-0.01258474	.	chr10:80858640-80859140:.	chr10	81107219	81107220	+	-0.06040373715117481	0.035234257151174814	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6781968340989739	0.962326717494333	0.9210973320149242	0.9999999999999442	1	TRUE	NA
chr10	80861477	80861977	chr10:80861477-80861977:.	0.00168321	.	chr10:80861477-80861977:.	chr10	81107219	81107220	+	-0.0217664750179928	0.0251328950179928	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.931578587913756	0.962326717494333	0.99999940959822	1.0	1	TRUE	NA
chr10	80883152	80883652	chr10:80883152-80883652:.	-0.00522419	.	chr10:80883152-80883652:.	chr10	81107219	81107220	+	-0.03476110798118639	0.02431272798118639	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.761580898603605	0.962326717494333	0.999955665820782	1.0	1	TRUE	NA
chr10	80884576	80885076	chr10:80884576-80885076:.	0.00648015	.	chr10:80884576-80885076:.	chr10	81107219	81107220	+	-0.02269497423739642	0.03565527423739642	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.7476086506068553	0.962326717494333	0.999905795539833	1.0	1	TRUE	NA
chr10	80897403	80897903	chr10:80897403-80897903:.	-0.00884437	.	chr10:80897403-80897903:.	chr10	81107219	81107220	+	-0.04255439081142125	0.024865650811421242	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.5959658521122184	0.962326717494333	0.999822615548736	1.0	1	TRUE	NA
chr10	80902689	80903189	chr10:80902689-80903189:.	0.0078954	.	chr10:80902689-80903189:.	chr10	81107219	81107220	+	-0.031019078513082766	0.04680987851308277	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.7198882938201648	0.962326717494333	0.996201959812562	1.0	1	TRUE	NA
chr10	80909480	80909980	chr10:80909480-80909980:.	0.00627473	.	chr10:80909480-80909980:.	chr10	81107219	81107220	+	-0.019302786047220147	0.031852246047220145	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.7473069941854313	0.962326717494333	0.9999910932672399	1.0	1	TRUE	NA
chr10	80938359	80938859	chr10:80938359-80938859:.	-0.00591437	.	chr10:80938359-80938859:.	chr10	81107219	81107220	+	-0.03864344399135495	0.026814703991354945	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.7462736673449981	0.962326717494333	0.9997193511879151	1.0	1	TRUE	NA
chr10	80955096	80955596	chr10:80955096-80955596:.	-0.01436783	.	chr10:80955096-80955596:.	chr10	81107219	81107220	+	-0.040242655327667284	0.011506995327667286	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.3537781443307149	0.962326717494333	0.9999988346526409	1.0	1	TRUE	NA
chr10	80956540	80957040	chr10:80956540-80957040:.	-0.02211551	.	chr10:80956540-80957040:.	chr10	81107219	81107220	+	-0.04780803970254239	0.003577019702542386	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.17224378052256148	0.962326717494333	0.99999838989599	1.0	1	TRUE	NA
chr10	80962238	80962738	chr10:80962238-80962738:.	-0.02274334	.	chr10:80962238-80962738:.	chr10	81107219	81107220	+	-0.04907708975339421	0.0035904097533942143	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.18807784096776864	0.962326717494333	0.9999945783273799	1.0	1	TRUE	NA
chr10	80965765	80966265	chr10:80965765-80966265:.	0.01053294	.	chr10:80965765-80966265:.	chr10	81107219	81107220	+	-0.019207684493047918	0.04027356449304792	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.5998436558804472	0.962326717494333	0.9998683629827769	1.0	1	TRUE	NA
chr10	80988563	80989063	chr10:80988563-80989063:.	0.00983057	.	chr10:80988563-80989063:.	chr10	81107219	81107220	+	-0.02405320584894882	0.043714345848948816	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6076921890443521	0.962326717494333	0.999597524325213	1.0	1	TRUE	NA
chr10	80990357	80990857	chr10:80990357-80990857:.	0.0134883	.	chr10:80990357-80990857:.	chr10	81107219	81107220	+	-0.00894856589999394	0.03592516589999394	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.4362527112193085	0.962326717494333	0.999999827815141	1.0	1	TRUE	NA
chr10	81002511	81003011	chr10:81002511-81003011:.	0.01609076	.	chr10:81002511-81003011:.	chr10	81107219	81107220	+	-0.016127088726853634	0.048308608726853636	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.38971187433635146	0.962326717494333	0.9998038813846051	1.0	1	TRUE	NA
chr10	81003414	81003914	chr10:81003414-81003914:.	0.01604543	.	chr10:81003414-81003914:.	chr10	81107219	81107220	+	-0.006733683521064376	0.038824543521064375	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.328055748663164	0.962326717494333	0.999999887696825	1.0	1	TRUE	NA
chr10	81004520	81005020	chr10:81004520-81005020:.	0.01165725	.	chr10:81004520-81005020:.	chr10	81107219	81107220	+	-0.018391586677561016	0.04170608667756101	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.5306630301019221	0.962326717494333	0.99992792513284	1.0	1	TRUE	NA
chr10	81009671	81010171	chr10:81009671-81010171:.	-0.00134458	.	chr10:81009671-81010171:.	chr10	81107219	81107220	+	-0.029938469403973798	0.027249309403973795	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.9334565137137568	0.962326717494333	0.999963203173777	1.0	1	TRUE	NA
chr10	81030551	81031051	chr10:81030551-81031051:.	-0.00505377	.	chr10:81030551-81031051:.	chr10	81107219	81107220	+	-0.03428351898866109	0.02417597898866109	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.7648622371035125	0.962326717494333	0.9999680834503859	1.0	1	TRUE	NA
chr10	81034597	81035097	chr10:81034597-81035097:.	0.01105485	.	chr10:81034597-81035097:.	chr10	81107219	81107220	+	-0.017100986315659976	0.03921068631565997	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6087031327099339	0.962326717494333	0.999854612285857	1.0	1	TRUE	NA
chr10	81045083	81045583	chr10:81045083-81045583:.	-0.00327574	.	chr10:81045083-81045583:.	chr10	81107219	81107220	+	-0.028294323008857813	0.021742843008857815	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.8652835141072128	0.962326717494333	0.9999826410719159	1.0	1	TRUE	NA
chr10	81046008	81046508	chr10:81046008-81046508:.	0.00044759	.	chr10:81046008-81046508:.	chr10	81107219	81107220	+	-0.021401057723663318	0.02229623772366332	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.9870044466999176	0.987004446699917	0.9999999677910021	1.0	1	TRUE	NA
chr10	81052961	81053461	chr10:81052961-81053461:.	-0.01647521	.	chr10:81052961-81053461:.	chr10	81107219	81107220	+	-0.0428239707122313	0.009873550712231297	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.3229669760444078	0.962326717494333	0.999996250171452	1.0	1	TRUE	NA
chr10	81058552	81059052	chr10:81058552-81059052:.	-0.01668442	.	chr10:81058552-81059052:.	chr10	81107219	81107220	+	-0.05839381687135807	0.025024976871358073	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.42648326673861897	0.962326717494333	0.994260258592478	1.0	1	TRUE	NA
chr10	81076407	81076907	chr10:81076407-81076907:.	0.04553431	.	chr10:81076407-81076907:.	chr10	81107219	81107220	+	0.013219162830196356	0.07784945716980365	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.01495852235479851	0.223889737751981	0.999785026752463	1.0	1	TRUE	NA
chr10	81077429	81077929	chr10:81077429-81077929:.	0.01695558	.	chr10:81077429-81077929:.	chr10	81107219	81107220	+	-0.022789932741942725	0.056701092741942724	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.4097173556939121	0.962326717494333	0.996865970340001	1.0	1	TRUE	NA
chr10	81082870	81083370	chr10:81082870-81083370:.	0.09865696	.	chr10:81082870-81083370:.	chr10	81107219	81107220	+	0.06925737266016654	0.12805654733983346	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	1.543430714015376e-07	5.09332135625074e-06	0.9999364756493271	1.0	1	TRUE	NA
chr10	81095714	81096214	chr10:81095714-81096214:.	-0.00429105	.	chr10:81095714-81096214:.	chr10	81107219	81107220	+	-0.043177962163395596	0.0345958621633956	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.8320922886086317	0.962326717494333	0.996624513859605	1.0	1	TRUE	NA
chr10	81106969	81107519	chr10:81106969-81107519:.	0.72350794	.	chr10:81106969-81107519:.	chr10	81107219	81107220	+	0.653123665555568	0.7938922144444319	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	1.0157606175248751e-179	6.704020075664177e-178	0.945538890246902	0.9999999951878751	1	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr10	81113845	81114345	chr10:81113845-81114345:.	0.09840808	.	chr10:81113845-81114345:.	chr10	81107219	81107220	+	0.04601611092661549	0.1508000490733845	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	6.146702992900148e-06	0.000135227465843803	0.9774451753685731	0.9999999999999709	1	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr10	81133747	81134247	chr10:81133747-81134247:.	0.01464351	.	chr10:81133747-81134247:.	chr10	81107219	81107220	+	-0.0800331805421809	0.1093202005421809	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.7397145059527181	0.962326717494333	0.572062050841456	0.999460704589435	1	TRUE	NA
chr10	81148068	81148568	chr10:81148068-81148568:.	-0.03449245	.	chr10:81148068-81148568:.	chr10	81107219	81107220	+	-0.09112117189068744	0.022136271890687433	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.2354569688736612	0.962326717494333	0.906713721179354	0.999999999936534	1	TRUE	NA
chr10	81150376	81150876	chr10:81150376-81150876:.	-0.01994698	.	chr10:81150376-81150876:.	chr10	81107219	81107220	+	-0.05205183228909481	0.012157872289094814	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.26462752891469915	0.962326717494333	0.999852498962419	1.0	1	TRUE	NA
chr10	81160173	81160673	chr10:81160173-81160673:.	0.00980531	.	chr10:81160173-81160673:.	chr10	81107219	81107220	+	-0.023521767340824368	0.04313238734082436	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6200687370386548	0.962326717494333	0.9995791693461579	1.0	1	TRUE	NA
chr10	81173072	81173572	chr10:81173072-81173572:.	0.01336573	.	chr10:81173072-81173572:.	chr10	81107219	81107220	+	-0.017330940882933132	0.04406240088293313	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.48313213335642896	0.962326717494333	0.999881063720055	1.0	1	TRUE	NA
chr10	81179786	81180286	chr10:81179786-81180286:.	0.01946546	.	chr10:81179786-81180286:.	chr10	81107219	81107220	+	-0.009623767100162318	0.04855468710016232	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.3316471456947454	0.962326717494333	0.999898277716734	1.0	1	TRUE	NA
chr10	81204443	81204943	chr10:81204443-81204943:.	0.00972628	.	chr10:81204443-81204943:.	chr10	81107219	81107220	+	-0.015188342340231514	0.03464090234023151	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.5438645427109438	0.962326717494333	0.9999994847712521	1.0	1	TRUE	NA
chr10	81205133	81205864	chr10:81205133-81205864:.	-0.00151373	.	chr10:81205133-81205864:.	chr10	81107219	81107220	+	-0.026882273952590834	0.02385481395259083	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.9153780547164888	0.962326717494333	0.9999990560829259	1.0	1	TRUE	NA
chr10	81227209	81227709	chr10:81227209-81227709:.	-0.0090006	.	chr10:81227209-81227709:.	chr10	81107219	81107220	+	-0.05029020979894043	0.032289009798940435	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6571268514677249	0.962326717494333	0.995473568943178	1.0	1	TRUE	NA
chr10	81246976	81247476	chr10:81246976-81247476:.	-0.01710093	.	chr10:81246976-81247476:.	chr10	81107219	81107220	+	-0.056465316004674665	0.022263456004674664	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.4174811980347416	0.962326717494333	0.9961762633726451	1.0	1	TRUE	NA
chr10	81248634	81249134	chr10:81248634-81249134:.	0.0237646	.	chr10:81248634-81249134:.	chr10	81107219	81107220	+	-0.006247186786325708	0.05377638678632571	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.2961439968585996	0.962326717494333	0.99944566069004	1.0	1	TRUE	NA
chr10	81250373	81250873	chr10:81250373-81250873:.	0.00833312	.	chr10:81250373-81250873:.	chr10	81107219	81107220	+	-0.021187479690620667	0.037853719690620666	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6748942437026847	0.962326717494333	0.999901683157952	1.0	1	TRUE	NA
chr10	81256648	81257148	chr10:81256648-81257148:.	0.02790155	.	chr10:81256648-81257148:.	chr10	81107219	81107220	+	-0.0026177302016330457	0.05842083020163305	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.1485333487615414	0.962326717494333	0.9998664790583959	1.0	1	TRUE	NA
chr10	81262345	81262845	chr10:81262345-81262845:.	0.00659327	.	chr10:81262345-81262845:.	chr10	81107219	81107220	+	-0.03486699042746891	0.048053530427468905	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.7745895135233546	0.962326717494333	0.992646872524507	1.0	1	TRUE	NA
chr10	81296891	81297391	chr10:81296891-81297391:.	-0.02763038	.	chr10:81296891-81297391:.	chr10	81107219	81107220	+	-0.06304587172286664	0.007785111722866642	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6773812759614919	0.962326717494333	0.0164268969701577	0.9999999974721469	1	TRUE	NA
chr10	81321952	81322452	chr10:81321952-81322452:.	-0.00401205	.	chr10:81321952-81322452:.	chr10	81107219	81107220	+	-0.04379075653986886	0.03576665653986885	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.8295119135917993	0.962326717494333	0.997618898466597	1.0	1	TRUE	NA
chr10	81330415	81330915	chr10:81330415-81330915:.	0.07654058	.	chr10:81330415-81330915:.	chr10	81107219	81107220	+	0.009596069447681127	0.14348509055231887	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.10751811439575276	0.962326717494333	0.507646779307225	0.99999352897291	1	TRUE	NA
chr10	81368429	81368929	chr10:81368429-81368929:.	0.00920552	.	chr10:81368429-81368929:.	chr10	81107219	81107220	+	-0.03174634407406191	0.050157384074061916	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6838290152939235	0.962326717494333	0.993611171247765	1.0	1	TRUE	NA
chr10	81370376	81370944	chr10:81370376-81370944:.	-0.01725159	.	chr10:81370376-81370944:.	chr10	81107219	81107220	+	-0.04954275820863746	0.015039578208637463	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.41770056410764345	0.962326717494333	0.9995893346036621	1.0	1	TRUE	NA
