chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	name	EffectSize	strandPerturbationTarget	PerturbationTargetID	chrTSS	startTSS	endTSS	strandGene	EffectSize95ConfidenceIntervalLow	EffectSize95ConfidenceIntervalHigh	measuredGeneSymbol	measuredEnsemblID	guideSpacerSeq	guideSeq	Significant	pValue	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	Notes
chr10	80966358	80966858	chr10:80966358-80966858:.	0.015123900000000001	.	chr10:80966358-80966858:.	chr10	81107219	81107220	+	-0.06418007107671882	0.09442787107671881	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6926755337950308	0.750398494944617	0.753092837733533	0.9999935186105491	1	TRUE	NA
chr10	80990125	80990625	chr10:80990125-80990625:.	-0.009847	.	chr10:80990125-80990625:.	chr10	81107219	81107220	+	-0.04127423138165464	0.021580231381654637	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.5203431548083192	0.614951001137104	0.9999271871061899	1.0	1	TRUE	NA
chr10	81001844	81002344	chr10:81001844-81002344:.	-0.0644244	.	chr10:81001844-81002344:.	chr10	81107219	81107220	+	-0.09592995150644261	-0.032918848493557404	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	0.00010584446116830768	0.000687988997594	0.9999411203807901	1.0	1	TRUE	NA
chr10	81008104	81008604	chr10:81008104-81008604:.	0.068789	.	chr10:81008104-81008604:.	chr10	81107219	81107220	+	0.025475018837377204	0.1121029811626228	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	0.00035643030957364485	0.0021385818574418698	0.996435068335802	1.0	1	TRUE	NA
chr10	81009926	81010426	chr10:81009926-81010426:.	0.0286628	.	chr10:81009926-81010426:.	chr10	81107219	81107220	+	-0.00026950298712838036	0.057595102987128374	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.11204781230015863	0.229992877879273	0.9999808192204571	1.0	1	TRUE	NA
chr10	81020970	81021470	chr10:81020970-81021470:.	-0.015243399999999999	.	chr10:81020970-81021470:.	chr10	81107219	81107220	+	-0.05063678769921847	0.020149987699218476	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.4025751162427016	0.5461345885372421	0.9991639459246959	1.0	1	TRUE	NA
chr10	81026288	81026788	chr10:81026288-81026788:.	0.028431099999999997	.	chr10:81026288-81026788:.	chr10	81107219	81107220	+	0.0013814005397347548	0.05548079946026524	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.11734829209667072	0.234696584193341	0.9999933092596891	1.0	1	TRUE	NA
chr10	81033967	81034467	chr10:81033967-81034467:.	0.033412800000000006	.	chr10:81033967-81034467:.	chr10	81107219	81107220	+	-0.0009579171085030078	0.06778351710850303	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.08331372023912377	0.18567057653290397	0.9996303186484571	1.0	1	TRUE	NA
chr10	81046100	81046600	chr10:81046100-81046600:.	0.4268085999999999	.	chr10:81046100-81046600:.	chr10	81107219	81107220	+	0.4004034668043901	0.45321373319560976	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	5.214930899294041e-100	2.033823050724679e-98	0.999994776524453	1.0	1	TRUE	NA
chr10	81053513	81054274	chr10:81053513-81054274:.	-0.0938643	.	chr10:81053513-81054274:.	chr10	81107219	81107220	+	-0.1341073881496579	-0.05362121185034212	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	2.5312331364580922e-08	2.19373538493035e-07	0.998920902189249	1.0	1	TRUE	NA
chr10	81058387	81058887	chr10:81058387-81058887:.	-0.0217366	.	chr10:81058387-81058887:.	chr10	81107219	81107220	+	-0.0492357291934168	0.005762529193416806	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.20078994990445964	0.34803591316772997	0.999986085280838	1.0	1	TRUE	NA
chr10	81077360	81077962	chr10:81077360-81077962:.	0.24794059999999998	.	chr10:81077360-81077962:.	chr10	81107219	81107220	+	0.21912382117732124	0.27675737882267876	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	2.134553528245544e-37	2.7749195867192096e-36	0.9999640389538349	1.0	1	TRUE	NA
chr10	81080873	81081373	chr10:81080873-81081373:.	0.4089969	.	chr10:81080873-81081373:.	chr10	81107219	81107220	+	0.3733936317223972	0.4446001682776028	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	2.1917558353420346e-73	5.698565171889289e-72	0.9988910631227459	1.0	1	TRUE	NA
chr10	81082920	81083420	chr10:81082920-81083420:.	0.2442313	.	chr10:81082920-81083420:.	chr10	81107219	81107220	+	0.20988336984897643	0.2785792301510236	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	1.484719167524544e-34	1.65440135809878e-33	0.9995569496048621	1.0	1	TRUE	NA
chr10	81088582	81089082	chr10:81088582-81089082:.	0.0468277	.	chr10:81088582-81089082:.	chr10	81107219	81107220	+	0.019388763598121098	0.0742666364018789	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	0.00987846290349972	0.0405536898143673	0.999989645741726	1.0	1	TRUE	NA
chr10	81091430	81091930	chr10:81091430-81091930:.	0.18761629999999999	.	chr10:81091430-81091930:.	chr10	81107219	81107220	+	0.15861974330599102	0.21661285669400895	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	4.180162833394303e-24	4.07565876255945e-23	0.999970878481841	1.0	1	TRUE	NA
chr10	81106969	81108010	chr10:81106969-81108010:.	0.5360814	.	chr10:81106969-81108010:.	chr10	81107219	81107220	+	0.4821961276985087	0.5899666723014914	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	1.638033939218311e-150	1.2776664725902796e-148	0.9896805726737241	0.9999999999999921	1	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr10	81112809	81113784	chr10:81112809-81113784:.	0.3515893	.	chr10:81112809-81113784:.	chr10	81107219	81107220	+	0.2848276411593977	0.4183509588406023	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	4.690085778135898e-64	9.145667267364999e-63	0.960387694413764	0.999999999494312	1	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr10	81113836	81114336	chr10:81113836-81114336:.	0.3881521	.	chr10:81113836-81114336:.	chr10	81107219	81107220	+	0.3071716892809209	0.4691325107190791	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	2.4447358842298886e-55	3.8137879793986293e-54	0.8966009184414301	0.99999942483578	1	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr10	81115821	81116321	chr10:81115821-81116321:.	0.0516609	.	chr10:81115821-81116321:.	chr10	81107219	81107220	+	0.011406176388879329	0.09191562361112068	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.019927131339692625	0.0675789671520011	0.995523719112429	1.0	1	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr10	81134127	81134627	chr10:81134127-81134627:.	0.0939248	.	chr10:81134127-81134627:.	chr10	81107219	81107220	+	0.052449212307774856	0.13540038769222515	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	4.307573755603334e-06	3.05446139033691e-05	0.9964224805017309	1.0	1	TRUE	NA
chr10	81150571	81151071	chr10:81150571-81151071:.	0.06856439999999998	.	chr10:81150571-81151071:.	chr10	81107219	81107220	+	0.03452681565867223	0.10260198434132774	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	0.0034550601237240265	0.016096540375501	0.9981385103143	1.0	1	TRUE	NA
chr10	81159089	81159589	chr10:81159089-81159589:.	0.0347937	.	chr10:81159089-81159589:.	chr10	81107219	81107220	+	0.0078003229120604395	0.061787077087939554	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.03512980768089795	0.0975265800163492	0.9999974684078291	1.0	1	TRUE	NA
chr10	81163953	81164453	chr10:81163953-81164453:.	-0.0610177	.	chr10:81163953-81164453:.	chr10	81107219	81107220	+	-0.098596590372803	-0.023438809627197008	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	0.0020455378451890087	0.0113965679946245	0.998296159545452	1.0	1	TRUE	NA
chr10	81171598	81172098	chr10:81171598-81172098:.	0.0382679	.	chr10:81171598-81172098:.	chr10	81107219	81107220	+	0.009950766936130645	0.06658503306386936	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.02606478782214613	0.0781943634664384	0.999990891544652	1.0	1	TRUE	NA
chr10	81172982	81173482	chr10:81172982-81173482:.	0.0422031	.	chr10:81172982-81173482:.	chr10	81107219	81107220	+	0.00806778146018771	0.0763384185398123	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.028300962428761088	0.0817583359053098	0.9996520697631741	1.0	1	TRUE	NA
chr10	81179549	81180049	chr10:81179549-81180049:.	0.028162700000000002	.	chr10:81179549-81180049:.	chr10	81107219	81107220	+	-0.006786878443099598	0.0631122784430996	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.1479434326986242	0.274752089297445	0.999561304920849	1.0	1	TRUE	NA
chr10	81204302	81204802	chr10:81204302-81204802:.	-0.0284366	.	chr10:81204302-81204802:.	chr10	81107219	81107220	+	-0.055770310526542306	-0.0011028894734576924	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.06683202164797977	0.162903052766951	0.9999960750155291	1.0	1	TRUE	NA
chr10	81205133	81205876	chr10:81205133-81205876:.	0.0380698	.	chr10:81205133-81205876:.	chr10	81107219	81107220	+	0.013869275646774638	0.06227032435322537	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.023159467066549155	0.0752682679662847	0.999999673371367	1.0	1	TRUE	NA
chr10	81227126	81227626	chr10:81227126-81227626:.	0.0415942	.	chr10:81227126-81227626:.	chr10	81107219	81107220	+	-0.004668298453112507	0.0878566984531125	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.08985219025413498	0.194679745550626	0.9828355796459	1.0	1	TRUE	NA
chr10	81233160	81233660	chr10:81233160-81233660:.	0.0120286	.	chr10:81233160-81233660:.	chr10	81107219	81107220	+	-0.028131318589936574	0.052188518589936575	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6464317168713051	0.7101644213515741	0.993018567567289	1.0	1	TRUE	NA
chr10	81247274	81247774	chr10:81247274-81247774:.	0.024131700000000002	.	chr10:81247274-81247774:.	chr10	81107219	81107220	+	-0.007206803118531103	0.05547020311853111	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.2363946245318936	0.36877561426975397	0.999833110151265	1.0	1	TRUE	NA
chr10	81250724	81251224	chr10:81250724-81251224:.	0.0473311	.	chr10:81250724-81251224:.	chr10	81107219	81107220	+	0.010224053137690377	0.08443814686230963	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.02588018169210856	0.0781943634664384	0.9983027582505991	1.0	1	TRUE	NA
chr10	81256508	81257008	chr10:81256508-81257008:.	0.0344558	.	chr10:81256508-81257008:.	chr10	81107219	81107220	+	0.0020735392295398655	0.06683806077046014	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.12147065787071325	0.23686778284789103	0.999381263350372	1.0	1	TRUE	NA
chr10	81262226	81262726	chr10:81262226-81262726:.	0.018105700000000002	.	chr10:81262226-81262726:.	chr10	81107219	81107220	+	-0.0185963606804255	0.054807760680425505	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.4520558195709118	0.568715385911792	0.997290903235101	1.0	1	TRUE	NA
chr10	81302412	81302912	chr10:81302412-81302912:.	0.028812599999999997	.	chr10:81302412-81302912:.	chr10	81107219	81107220	+	-0.02283866778198952	0.08046386778198951	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.338728128848534	0.489273963892327	0.935883449396622	0.999999999999392	1	TRUE	NA
chr10	81321880	81322380	chr10:81321880-81322380:.	0.0078304	.	chr10:81321880-81322380:.	chr10	81107219	81107220	+	-0.030861876017097188	0.04652267601709719	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.7495366827080056	0.7795181500163259	0.9977727165829631	1.0	1	TRUE	NA
chr10	81323079	81323579	chr10:81323079-81323579:.	0.08681839999999999	.	chr10:81323079-81323579:.	chr10	81107219	81107220	+	0.005361095433032828	0.16827570456696717	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.017198035978931353	0.0670723403178323	0.7345146768675109	0.9999870813972149	1	TRUE	NA
chr10	81368411	81368911	chr10:81368411-81368911:.	0.0117085	.	chr10:81368411-81368911:.	chr10	81107219	81107220	+	-0.027560496623435373	0.05097749662343537	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6333371866438134	0.705718579403106	0.9961636795847109	1.0	1	TRUE	NA
chr10	81370380	81370944	chr10:81370380-81370944:.	0.0154273	.	chr10:81370380-81370944:.	chr10	81107219	81107220	+	-0.01622608637179499	0.04708068637179499	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.5132052870514001	0.614951001137104	0.9994728216201791	1.0	1	TRUE	NA
chr10	81388249	81388749	chr10:81388249-81388749:.	0.0629092	.	chr10:81388249-81388749:.	chr10	81107219	81107220	+	-0.03378984643534995	0.15960824643534993	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.219976351836892	0.36877561426975397	0.512350365638119	0.998871985696139	1	TRUE	NA
