chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	name	EffectSize	strandPerturbationTarget	PerturbationTargetID	chrTSS	startTSS	endTSS	strandGene	EffectSize95ConfidenceIntervalLow	EffectSize95ConfidenceIntervalHigh	measuredGeneSymbol	measuredEnsemblID	guideSpacerSeq	guideSeq	Significant	pValue	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	Notes
chr3	128719905	128720405	chr3:128719905-128720405:.	0.0106863	.	chr3:128719905-128720405:.	chr3	127771211	127771212	+	-0.011063725919968247	0.03243632591996824	SEC61A1	ENSG00000058262	NA	NA	False	0.5283830841250605	0.9109741284291061	0.999999945593994	1.0	1	TRUE	NA
chr3	128734545	128735105	chr3:128734545-128735105:.	0.01702439	.	chr3:128734545-128735105:.	chr3	127771211	127771212	+	-0.016113620504022673	0.050162400504022674	SEC61A1	ENSG00000058262	NA	NA	False	0.3520456568346353	0.9109741284291061	0.999391473777725	1.0	1	TRUE	NA
chr3	128735365	128736285	chr3:128735365-128736285:.	0.01970617	.	chr3:128735365-128736285:.	chr3	127771211	127771212	+	-0.003283884122645627	0.04269622412264562	SEC61A1	ENSG00000058262	NA	NA	False	0.176210673677069	0.9109741284291061	0.9999999043428041	1.0	1	TRUE	NA
chr3	128741085	128741585	chr3:128741085-128741585:.	0.00991963	.	chr3:128741085-128741585:.	chr3	127771211	127771212	+	-0.014357088965265897	0.034196348965265896	SEC61A1	ENSG00000058262	NA	NA	False	0.5899268244119418	0.949012717532254	0.9999980875490769	1.0	1	TRUE	NA
chr3	128745765	128746265	chr3:128745765-128746265:.	0.0138467	.	chr3:128745765-128746265:.	chr3	127771211	127771212	+	-0.006991791533860276	0.03468519153386028	SEC61A1	ENSG00000058262	NA	NA	False	0.3644009146099581	0.9109741284291061	0.999999993581174	1.0	1	TRUE	NA
chr3	128772125	128772685	chr3:128772125-128772685:.	-0.03184808	.	chr3:128772125-128772685:.	chr3	127771211	127771212	+	-0.08291987649864477	0.019223716498644766	SEC61A1	ENSG00000058262	NA	NA	False	0.14680021967984885	0.9109741284291061	0.918251697580483	0.999999999999302	1	TRUE	NA
chr3	128773385	128773905	chr3:128773385-128773905:.	0.00411461	.	chr3:128773385-128773905:.	chr3	127771211	127771212	+	-0.06215925957068368	0.07038847957068368	SEC61A1	ENSG00000058262	NA	NA	False	0.9352399407422278	0.981670292410282	0.804232275851617	0.999999929063594	1	TRUE	NA
chr3	128775585	128776145	chr3:128775585-128776145:.	0.00680976	.	chr3:128775585-128776145:.	chr3	127771211	127771212	+	-0.03495134653385701	0.048570866533857004	SEC61A1	ENSG00000058262	NA	NA	False	0.7922311801393664	0.9806989140627141	0.9899568532845509	1.0	1	TRUE	NA
chr3	128820445	128820965	chr3:128820445-128820965:.	0.00041809	.	chr3:128820445-128820965:.	chr3	127771211	127771212	+	-0.029354929955180267	0.030191109955180265	SEC61A1	ENSG00000058262	NA	NA	False	0.9192179242261236	0.981670292410282	0.9998846000302299	1.0	1	TRUE	NA
chr3	128823345	128823885	chr3:128823345-128823885:.	0.01279703	.	chr3:128823345-128823885:.	chr3	127771211	127771212	+	-0.015436031250943753	0.04103009125094375	SEC61A1	ENSG00000058262	NA	NA	False	0.492390152326509	0.9109741284291061	0.9999372389233699	1.0	1	TRUE	NA
chr3	128825105	128825625	chr3:128825105-128825625:.	0.01296261	.	chr3:128825105-128825625:.	chr3	127771211	127771212	+	-0.01629486287808929	0.04222008287808929	SEC61A1	ENSG00000058262	NA	NA	False	0.5046134528671007	0.9109741284291061	0.999832305070384	1.0	1	TRUE	NA
chr3	128831125	128831645	chr3:128831125-128831645:.	-0.03443514	.	chr3:128831125-128831645:.	chr3	127771211	127771212	+	-0.08164785479664885	0.012777574796648851	SEC61A1	ENSG00000058262	NA	NA	False	0.07951353904994582	0.9109741284291061	0.9631449501470891	0.999999999999999	1	TRUE	NA
chr3	128838345	128838865	chr3:128838345-128838865:.	0.01513176	.	chr3:128838345-128838865:.	chr3	127771211	127771212	+	-0.011502526695482034	0.041766046695482034	SEC61A1	ENSG00000058262	NA	NA	False	0.3986272277820371	0.9109741284291061	0.9999775564062479	1.0	1	TRUE	NA
chr3	128839305	128839805	chr3:128839305-128839805:.	-0.00417126	.	chr3:128839305-128839805:.	chr3	127771211	127771212	+	-0.02535528067428556	0.01701276067428556	SEC61A1	ENSG00000058262	NA	NA	False	0.660256315083068	0.9495757693162121	0.9999999626911309	1.0	1	TRUE	NA
chr3	128840645	128841185	chr3:128840645-128841185:.	0.03184886	.	chr3:128840645-128841185:.	chr3	127771211	127771212	+	0.002449155477624008	0.061248564522375995	SEC61A1	ENSG00000058262	NA	NA	False	0.09686868113933547	0.9109741284291061	0.99952000648619	1.0	1	TRUE	NA
chr3	128879325	128880805	chr3:128879325-128880805:.	0.0050462	.	chr3:128879325-128880805:.	chr3	127771211	127771212	+	-0.015099779267687363	0.025192179267687364	SEC61A1	ENSG00000058262	NA	NA	False	0.7810100992871332	0.9806989140627141	0.9999999999074679	1.0	1	TRUE	NA
