chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	name	EffectSize	strandPerturbationTarget	PerturbationTargetID	chrTSS	startTSS	endTSS	strandGene	EffectSize95ConfidenceIntervalLow	EffectSize95ConfidenceIntervalHigh	measuredGeneSymbol	measuredEnsemblID	guideSpacerSeq	guideSeq	Significant	pValue	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	Notes
chr10	80830798	80831298	chr10:80830798-80831298:.	0.0019099	.	chr10:80830798-80831298:.	chr10	81107219	81107220	+	-0.0354684604372817	0.039288260437281695	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.9526461708683324	0.9781082747300529	0.9991722765864008	1.0	1.0	TRUE	NA
chr10	80838687	80839187	chr10:80838687-80839187:.	0.0065531999999999995	.	chr10:80838687-80839187:.	chr10	81107219	81107220	+	-0.02544699843932741	0.03855339843932741	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.8462324069933753	0.9781082747300529	0.999865849052196	1.0	1.0	TRUE	NA
chr10	80843577	80844405	chr10:80843577-80844405:.	-0.0050382	.	chr10:80843577-80844405:.	chr10	81107219	81107220	+	-0.03463128477341726	0.024554884773417256	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.66878572062949	0.953019651897023	0.9999390261208341	1.0	1.0	TRUE	NA
chr10	80844691	80845191	chr10:80844691-80845191:.	0.0047347000000000005	.	chr10:80844691-80845191:.	chr10	81107219	81107220	+	-0.017762375589879014	0.027231775589879017	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.9206751345379351	0.9781082747300529	0.99999981277274	1.0	1.0	TRUE	NA
chr10	80850187	80850687	chr10:80850187-80850687:.	0.0058748	.	chr10:80850187-80850687:.	chr10	81107219	81107220	+	-0.016674144922993357	0.028423744922993356	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.8826342879931377	0.9781082747300529	0.999998937793146	1.0	1.0	TRUE	NA
chr10	80853203	80854000	chr10:80853203-80854000:.	0.013198099999999999	.	chr10:80853203-80854000:.	chr10	81107219	81107220	+	-0.01798817100633464	0.04438437100633463	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.5786541434237871	0.9371585776045759	0.9999011429985609	1.0	1.0	TRUE	NA
chr10	80858178	80858823	chr10:80858178-80858823:.	-0.0190359	.	chr10:80858178-80858823:.	chr10	81107219	81107220	+	-0.05529753486030126	0.01722573486030126	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.2830530936695749	0.67225109746524	0.9987235842723121	1.0	1.0	TRUE	NA
chr10	80876047	80876993	chr10:80876047-80876993:.	-0.015772799999999997	.	chr10:80876047-80876993:.	chr10	81107219	81107220	+	-0.05157132670592329	0.0200257267059233	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.37370135005541016	0.7889250723391991	0.99860978757676	1.0	1.0	TRUE	NA
chr10	80897487	80897987	chr10:80897487-80897987:.	0.019061599999999998	.	chr10:80897487-80897987:.	chr10	81107219	81107220	+	-0.010651748159624698	0.048774948159624694	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.37021528443512897	0.7889250723391991	0.999959351456924	1.0	1.0	TRUE	NA
chr10	80909612	80910112	chr10:80909612-80910112:.	0.023867799999999998	.	chr10:80909612-80910112:.	chr10	81107219	81107220	+	-0.005123709615346517	0.05285930961534652	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.2613143111650421	0.647605032017713	0.999959734434197	1.0	1.0	TRUE	NA
chr10	80938532	80939032	chr10:80938532-80939032:.	0.0084163	.	chr10:80938532-80939032:.	chr10	81107219	81107220	+	-0.022227967300452484	0.03906056730045248	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.7860148862133425	0.9781082747300529	0.9998327132654939	1.0	1.0	TRUE	NA
chr10	80953729	80954229	chr10:80953729-80954229:.	0.007732800000000001	.	chr10:80953729-80954229:.	chr10	81107219	81107220	+	-0.015574115594517966	0.03103971559451797	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.8042155749780447	0.9781082747300529	0.999998502901458	1.0	1.0	TRUE	NA
chr10	80955122	80955622	chr10:80955122-80955622:.	0.0348396	.	chr10:80955122-80955622:.	chr10	81107219	81107220	+	0.012235853513619051	0.05744334648638094	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.05568071676886572	0.20924016661589	0.99999988890303	1.0	1.0	TRUE	NA
chr10	80956415	80956915	chr10:80956415-80956915:.	0.0158042	.	chr10:80956415-80956915:.	chr10	81107219	81107220	+	-0.009210899760790859	0.040819299760790864	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.5173405788342148	0.867306264516184	0.999991520691925	1.0	1.0	TRUE	NA
chr10	80962024	80962709	chr10:80962024-80962709:.	0.009613799999999999	.	chr10:80962024-80962709:.	chr10	81107219	81107220	+	-0.019245780489612545	0.038473380489612546	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.7203428438336487	0.954873072058558	0.999964473806207	1.0	1.0	TRUE	NA
chr10	80967596	80968096	chr10:80967596-80968096:.	0.0442881	.	chr10:80967596-80968096:.	chr10	81107219	81107220	+	-0.014673458865523833	0.10324965886552383	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.1768327429895406	0.503973317520191	0.8919798445342358	0.999999999592788	1.0	TRUE	NA
chr10	80988670	80989170	chr10:80988670-80989170:.	0.0116513	.	chr10:80988670-80989170:.	chr10	81107219	81107220	+	-0.014933512690451484	0.03823611269045148	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6647069778882986	0.953019651897023	0.9999753902229058	1.0	1.0	TRUE	NA
chr10	81001889	81002389	chr10:81001889-81002389:.	-0.0225657	.	chr10:81001889-81002389:.	chr10	81107219	81107220	+	-0.054533687746876634	0.009402287746876632	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.1445658848422953	0.45779196866726796	0.9999075932704191	1.0	1.0	TRUE	NA
chr10	81002423	81002923	chr10:81002423-81002923:.	-0.16167820000000002	.	chr10:81002423-81002923:.	chr10	81107219	81107220	+	-0.19514321936048404	-0.128213180639516	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	8.301335630600479e-17	5.91470163680284e-16	0.9996297020399121	1.0	1.0	TRUE	NA
chr10	81004281	81005113	chr10:81004281-81005113:.	-0.053271500000000006	.	chr10:81004281-81005113:.	chr10	81107219	81107220	+	-0.08379219188278346	-0.022750808117216553	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	0.0015902576185801449	0.00755372368825569	0.9999445084735009	1.0	1.0	TRUE	NA
chr10	81007491	81008629	chr10:81007491-81008629:.	0.0046271	.	chr10:81007491-81008629:.	chr10	81107219	81107220	+	-0.023948268804499434	0.03320246880449943	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.9122130976676509	0.9781082747300529	0.9999965622966509	1.0	1.0	TRUE	NA
chr10	81009185	81010541	chr10:81009185-81010541:.	-0.021651	.	chr10:81009185-81010541:.	chr10	81107219	81107220	+	-0.042613157408353086	-0.0006888425916469175	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.058734081857092016	0.20924016661589	0.9999999995016671	1.0	1.0	TRUE	NA
chr10	81022866	81023366	chr10:81022866-81023366:.	0.0225132	.	chr10:81022866-81023366:.	chr10	81107219	81107220	+	-0.015018982246999806	0.060045382246999804	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.4139908672437659	0.8137061873411949	0.995070254348979	1.0	1.0	TRUE	NA
chr10	81025788	81026881	chr10:81025788-81026881:.	0.0090787	.	chr10:81025788-81026881:.	chr10	81107219	81107220	+	-0.009843000625440189	0.028000400625440187	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6369069261412326	0.953019651897023	0.99999999998477	1.0	1.0	TRUE	NA
chr10	81027118	81027727	chr10:81027118-81027727:.	0.0050411	.	chr10:81027118-81027727:.	chr10	81107219	81107220	+	-0.03289578162050514	0.04297798162050514	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.9341970032355064	0.9781082747300529	0.99337818676479	1.0	1.0	TRUE	NA
chr10	81044989	81045489	chr10:81044989-81045489:.	0.2160176	.	chr10:81044989-81045489:.	chr10	81107219	81107220	+	0.17899506630470507	0.25304013369529493	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	2.9816881487474414e-20	2.42794606398006e-19	0.9970240769622941	1.0	1.0	TRUE	NA
chr10	81046075	81046575	chr10:81046075-81046575:.	0.26336750000000003	.	chr10:81046075-81046575:.	chr10	81107219	81107220	+	0.2364251658534528	0.29030983414654726	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	3.9335241136101437e-42	4.4842174895155596e-41	0.999989561817128	1.0	1.0	TRUE	NA
chr10	81053559	81054389	chr10:81053559-81054389:.	-0.0413123	.	chr10:81053559-81054389:.	chr10	81107219	81107220	+	-0.07065118352276012	-0.01197341647723989	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	0.007672923808103706	0.0336428197739932	0.999983642773519	1.0	1.0	TRUE	NA
chr10	81055211	81055711	chr10:81055211-81055711:.	0.0042097	.	chr10:81055211-81055711:.	chr10	81107219	81107220	+	-0.04230897234502662	0.05072837234502661	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.9609484804365432	0.9781082747300529	0.9798830959465179	1.0	1.0	TRUE	NA
chr10	81076336	81076836	chr10:81076336-81076836:.	0.1260415	.	chr10:81076336-81076836:.	chr10	81107219	81107220	+	0.09141843754069831	0.1606645624593017	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	4.901510914319826e-10	2.7938612211622998e-09	0.9994300547919119	1.0	1.0	TRUE	NA
chr10	81077184	81077913	chr10:81077184-81077913:.	0.2023058	.	chr10:81077184-81077913:.	chr10	81107219	81107220	+	0.17326543516584686	0.23134616483415316	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	1.3706168258424343e-28	1.30208598455031e-27	0.9999784855381009	1.0	1.0	TRUE	NA
chr10	81082504	81083416	chr10:81082504-81083416:.	0.137497	.	chr10:81082504-81083416:.	chr10	81107219	81107220	+	0.1082828151304414	0.1667111848695586	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	2.220048360840797e-12	1.40603062853251e-11	0.999946393726418	1.0	1.0	TRUE	NA
chr10	81091473	81091973	chr10:81091473-81091973:.	0.2825232	.	chr10:81091473-81091973:.	chr10	81107219	81107220	+	0.25256570562968644	0.3124806943703135	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	8.918328631508392e-46	1.2708618299899497e-44	0.999934839727888	1.0	1.0	TRUE	NA
chr10	81106892	81107469	chr10:81106892-81107469:.	0.7515239	.	chr10:81106892-81107469:.	chr10	81107219	81107220	+	0.677484830953494	0.8255629690465061	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	3.31935689684992e-168	1.8920334312044595e-166	0.9288943754354579	0.999999966124596	1.0	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr10	81107706	81108206	chr10:81107706-81108206:.	0.5999059	.	chr10:81107706-81108206:.	chr10	81107219	81107220	+	0.5408629007220231	0.6589488992779768	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	1.9075643044370393e-148	5.436558267645558e-147	0.9774246479587521	0.99999999999743	1.0	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr10	81113839	81114339	chr10:81113839-81114339:.	0.41132570000000007	.	chr10:81113839-81114339:.	chr10	81107219	81107220	+	0.32965650367028326	0.4929948963297169	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	1.074803196295638e-56	2.04212607296171e-55	0.888881657274622	0.9999991641094179	1.0	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr10	81115640	81116293	chr10:81115640-81116293:.	0.014262299999999999	.	chr10:81115640-81116293:.	chr10	81107219	81107220	+	-0.02603984170206182	0.05456444170206182	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6284146797946543	0.953019651897023	0.9933326430313109	1.0	1.0	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr10	81134130	81134914	chr10:81134130-81134914:.	0.0710615	.	chr10:81134130-81134914:.	chr10	81107219	81107220	+	0.04114886707043964	0.10097413292956037	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	5.256623719616752e-05	0.000272388683652868	0.99997478143237	1.0	1.0	TRUE	NA
chr10	81148359	81149114	chr10:81148359-81149114:.	0.0010282	.	chr10:81148359-81149114:.	chr10	81107219	81107220	+	-0.025996937431071364	0.028053337431071364	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.9040104791743779	0.9781082747300529	0.999996567992394	1.0	1.0	TRUE	NA
chr10	81160151	81160829	chr10:81160151-81160829:.	0.016968200000000003	.	chr10:81160151-81160829:.	chr10	81107219	81107220	+	-0.01030962059440015	0.04424602059440015	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.4285132364641087	0.8141751492818059	0.999991267742436	1.0	1.0	TRUE	NA
chr10	81173095	81173595	chr10:81173095-81173595:.	0.005619699999999999	.	chr10:81173095-81173595:.	chr10	81107219	81107220	+	-0.02209483775374743	0.03333423775374743	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.8937731073337671	0.9781082747300529	0.9999651107772	1.0	1.0	TRUE	NA
chr10	81205133	81206116	chr10:81205133-81206116:.	-0.017233500000000002	.	chr10:81205133-81206116:.	chr10	81107219	81107220	+	-0.043223735053696484	0.00875673505369648	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.20861006912716668	0.5662273304880239	0.9999986666138192	1.0	1.0	TRUE	NA
chr10	81227083	81227583	chr10:81227083-81227583:.	0.0167626	.	chr10:81227083-81227583:.	chr10	81107219	81107220	+	-0.02905812436814471	0.0625833243681447	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.5918896279607848	0.9371585776045759	0.97719758539445	1.0	1.0	TRUE	NA
chr10	81247281	81247781	chr10:81247281-81247781:.	0.0277503	.	chr10:81247281-81247781:.	chr10	81107219	81107220	+	-0.009492154455388119	0.06499275445538812	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.22898885813125694	0.593289314249166	0.9984069369982309	1.0	1.0	TRUE	NA
chr10	81302321	81302821	chr10:81302321-81302821:.	-0.009925299999999998	.	chr10:81302321-81302821:.	chr10	81107219	81107220	+	-0.06582474990265913	0.04597414990265913	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6994676446551507	0.954873072058558	0.8656511157357021	0.9999999998198509	1.0	TRUE	NA
chr10	81321829	81322329	chr10:81321829-81322329:.	0.018876499999999997	.	chr10:81321829-81322329:.	chr10	81107219	81107220	+	-0.012472854163367103	0.0502258541633671	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.4750413707514959	0.867306264516184	0.9994249721715759	1.0	1.0	TRUE	NA
chr10	81370444	81370944	chr10:81370444-81370944:.	-0.0144822	.	chr10:81370444-81370944:.	chr10	81107219	81107220	+	-0.06121618979169003	0.03225178979169003	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.5112648743284645	0.867306264516184	0.974534610476812	1.0	1.0	TRUE	NA
