chr7	6058597	6059412	chr7	6059264	6059791	Peak_11789	764	.	13.50866	76.45841	73.28985	235
chr7	6348332	6349203	chr7	6349120	6349414	Peak_261632	84	.	3.46490	8.40301	6.52461	105
chr7	5529672	5532270	chr7	5530611	5530812	Peak_12375	740	.	13.22427	74.06794	70.92326	120
chr7	5529672	5532270	chr7	5530988	5532427	Peak_7635	1000	.	11.48466	104.42452	101.01015	921
chr7	6503380	6504688	chr7	6503799	6504323	Peak_227715	94	.	3.83930	9.47911	7.53850	70
chr7	6503380	6504688	chr7	6504396	6504592	Peak_327320	69	.	3.27052	6.95703	5.17130	134
chr7	6081033	6081797	chr7	6081112	6081266	Peak_208676	101	.	3.98150	10.14974	8.17458	100
chr7	6081033	6081797	chr7	6081662	6081841	Peak_161857	122	.	4.40809	12.24941	10.17617	93
chr7	5555056	5556791	chr7	5555668	5555887	Peak_110371	160	.	5.11907	16.01559	13.80025	124
chr7	5555056	5556791	chr7	5556775	5557861	Peak_116570	153	.	3.89588	15.31115	13.11950	929
chr7	6374225	6375026	chr7	6373818	6374276	Peak_62813	235	.	6.39884	23.51440	21.08954	393
chr7	5569296	5570610	chr7	5569258	5569635	Peak_15187	639	.	11.29301	63.96555	60.92708	269
chr7	5569296	5570610	chr7	5570587	5570829	Peak_359866	63	.	3.12832	6.36971	4.63061	95
chr7	6483307	6484464	chr7	6483105	6483417	Peak_84650	192	.	5.68786	19.24276	16.92865	227
chr7	6483307	6484464	chr7	6484339	6485143	Peak_17852	567	.	11.09132	56.76051	53.80297	426
chr7	6104367	6105482	chr7	6104082	6104637	Peak_48534	280	.	7.10982	28.02349	25.49948	455
chr7	5562057	5563839	chr7	5562118	5562794	Peak_5023	1000	.	20.19189	137.20091	133.54471	328
chrX	135031924	135033120	chrX	135031892	135032249	Peak_149747	129	.	4.55029	12.97704	10.87391	215
chrX	135031924	135033120	chrX	135032327	135032720	Peak_74752	209	.	5.97225	20.92122	18.56093	107
chrX	135031924	135033120	chrX	135032895	135033182	Peak_93142	179	.	5.39688	17.96531	15.68989	191
chrX	134373043	134373594	chrX	134373334	134374203	Peak_8568	960	.	15.49874	96.02044	92.67535	691
chrX	134914362	134915747	chrX	134915099	134915292	Peak_20584	512	.	10.38034	51.25689	48.36723	101
chrX	134914362	134915747	chrX	134915447	134915982	Peak_40583	317	.	7.67861	31.78592	29.18980	277
chrX	134549336	134550882	chrX	134548604	134549585	Peak_17867	567	.	11.09132	56.76051	53.80297	583
chrX	135342909	135344870	chrX	135343022	135343144	Peak_67975	222	.	6.13299	22.25629	19.86382	52
chrX	135342909	135344870	chrX	135343342	135344104	Peak_62881	235	.	6.39884	23.51440	21.08954	651
chrX	135342909	135344870	chrX	135344183	135344709	Peak_3514	1000	.	23.60461	170.99548	167.12317	371
chr2	47755484	47756108	chr2	47755318	47756269	Peak_42994	304	.	7.12020	30.44735	27.87759	459
chr7	5418758	5419220	chr7	5418317	5418850	Peak_100251	170	.	4.03515	17.05607	14.80827	339
