chr3	37242911	37243712	chr3	37242755	37244496	Peak_89019	682	.	5.25295	68.22197	65.95658	940
chr3	37242911	37243712	chr3	37242755	37244496	Peak_90432	667	.	5.19558	66.78462	64.52705	1454
chr3	37242911	37243712	chr3	37242755	37244496	Peak_97131	611	.	4.96560	61.12778	58.90441	196
chr3	38024347	38025405	chr3	38024276	38025387	Peak_3525	1000	.	8.28102	669.99469	666.19739	324
chr3	38024347	38025405	chr3	38024276	38025387	Peak_50	1000	.	13.51631	1625.92407	1620.12939	812
chr7	5412964	5413361	chr7	5412724	5413630	Peak_18324	1000	.	14.16698	287.85767	284.83829	524
chr7	5486761	5488068	chr7	5486718	5487565	Peak_19003	1000	.	13.42832	280.88696	277.88492	386
chr7	5486761	5488068	chr7	5487870	5488141	Peak_77373	808	.	5.58691	80.83317	78.50062	140
chr7	5607061	5607714	chr7	5607001	5608474	Peak_125857	428	.	3.98309	42.82488	40.72739	406
chr7	5607061	5607714	chr7	5607001	5608474	Peak_181163	246	.	3.06311	24.64533	22.72112	1096
chr7	5607061	5607714	chr7	5607001	5608474	Peak_52167	1000	.	6.93751	124.82299	122.29714	670
chr7	5513400	5514161	chr7	5513339	5514219	Peak_125592	430	.	3.93296	43.01687	40.91824	202
chr7	5513400	5514161	chr7	5513339	5514219	Peak_25336	1000	.	9.22749	230.63087	227.76184	517
chr7	5513400	5514161	chr7	5513339	5514219	Peak_58480	1000	.	5.78449	110.84851	108.37847	760
chr7	6525977	6526746	chr7	6526026	6527153	Peak_57799	1000	.	6.70438	112.30992	109.83398	673
chr7	5426774	5428241	chr7	5426781	5427142	Peak_36776	1000	.	5.08630	172.52342	169.82877	201
chr7	5426774	5428241	chr7	5427294	5427616	Peak_256288	140	.	1.88782	14.07146	12.30570	222
chr7	5426774	5428241	chr7	5427820	5428268	Peak_75050	838	.	3.64846	83.89396	81.54591	324
chr7	6058597	6059412	chr7	6058590	6059661	Peak_228396	170	.	2.97575	17.07496	15.25707	84
chr7	6058597	6059412	chr7	6058590	6059661	Peak_7146	1000	.	19.81651	487.78778	484.33237	595
chr7	6058597	6059412	chr7	6058590	6059661	Peak_79210	786	.	6.32237	78.67666	76.35517	323
chr7	6348332	6349203	chr7	6348278	6349496	Peak_159565	302	.	3.28573	30.20326	28.21893	1132
chr7	6348332	6349203	chr7	6348278	6349496	Peak_270757	129	.	2.34345	12.99433	11.25235	75
chr7	6348332	6349203	chr7	6348278	6349496	Peak_7429	1000	.	15.22996	478.83975	475.40189	658
chr7	6663773	6664698	chr7	6663720	6664779	Peak_130557	404	.	5.10304	40.45623	38.37687	471
chr7	6663773	6664698	chr7	6663720	6664779	Peak_136226	381	.	5.03945	38.19236	36.13304	694
chr7	6663773	6664698	chr7	6663720	6664779	Peak_148442	336	.	4.89280	33.65187	31.63339	927
chr7	6663773	6664698	chr7	6663720	6664779	Peak_22154	1000	.	14.83364	253.74532	250.81340	237
chr7	5529672	5532270	chr7	5529799	5530094	Peak_149597	330	.	2.12944	33.01156	30.99750	175
chr7	5529672	5532270	chr7	5530494	5530800	Peak_67798	943	.	3.22356	94.38977	91.99162	188
chr7	5529672	5532270	chr7	5530975	5532363	Peak_11421	1000	.	7.86517	380.87939	377.64346	1078
chr7	5529672	5532270	chr7	5530975	5532363	Peak_149539	330	.	2.37564	33.04268	31.02839	653
chr7	5592622	5594535	chr7	5591571	5593325	Peak_134502	388	.	3.02839	38.80565	36.74044	863
chr7	5592622	5594535	chr7	5591571	5593325	Peak_272748	126	.	2.01752	12.68502	10.94691	142
chr7	5592622	5594535	chr7	5591571	5593325	Peak_65398	982	.	4.62583	98.28043	95.86477	1234
chr7	5592622	5594535	chr7	5594225	5594562	Peak_141316	361	.	2.76956	36.11823	34.07653	164
chr7	6503380	6504688	chr7	6503383	6504873	Peak_15540	1000	.	5.81652	318.57635	315.48242	331
chr7	6503380	6504688	chr7	6503383	6504873	Peak_3397	1000	.	8.91800	681.81720	677.99817	1121
chr7	6503380	6504688	chr7	6503383	6504873	Peak_490	1000	.	12.55327	1180.73315	1175.96289	721
chr7	6081033	6081797	chr7	6081054	6081871	Peak_66377	966	.	7.21163	96.67276	94.26410	195
chr7	6081033	6081797	chr7	6081054	6081871	Peak_7157	1000	.	20.18868	487.63940	484.18427	493
chr7	5555056	5556791	chr7	5554975	5555350	Peak_201893	208	.	2.32882	20.82222	18.94790	236
chr7	5555056	5556791	chr7	5555799	5557003	Peak_41432	1000	.	5.66820	155.23380	152.59686	906
chr7	5555056	5556791	chr7	5555799	5557003	Peak_77593	804	.	4.07257	80.45537	78.12443	171
chr7	6374225	6375026	chr7	6373591	6375036	Peak_2312	1000	.	19.32515	781.03510	777.03003	774
chr7	6374225	6375026	chr7	6373591	6375036	Peak_88029	692	.	4.53802	69.21273	66.94166	1175
chr7	5071872	5073109	chr7	5071828	5073082	Peak_108036	530	.	9.22742	53.09126	50.91829	212
chr7	5569296	5570610	chr7	5569200	5570868	Peak_173302	264	.	2.72646	26.46945	24.52446	227
chr7	5569296	5570610	chr7	5569200	5570868	Peak_31436	1000	.	6.94717	195.54793	192.78065	503
chr7	5569296	5570610	chr7	5569200	5570868	Peak_32152	1000	.	6.77178	192.06886	189.31232	762
chr7	5569296	5570610	chr7	5569200	5570868	Peak_3258	1000	.	14.32841	692.95233	689.11261	1036
chr7	5569296	5570610	chr7	5569200	5570868	Peak_46740	1000	.	5.47584	138.91376	136.33484	1345
chr7	6483307	6484464	chr7	6483090	6483582	Peak_159885	300	.	3.71760	30.05177	28.06855	335
chr7	6483307	6484464	chr7	6483090	6483582	Peak_176987	256	.	3.43840	25.64105	23.70564	96
chr7	6483307	6484464	chr7	6483682	6484623	Peak_248217	149	.	2.74113	14.90961	13.12910	95
chr7	6483307	6484464	chr7	6483682	6484623	Peak_8584	1000	.	17.77625	444.26157	440.89249	580
chr7	6104367	6105482	chr7	6104306	6105360	Peak_4253	1000	.	15.77769	621.54248	617.83527	413
chr7	5562057	5563839	chr7	5562004	5563878	Peak_116327	480	.	3.02935	48.00910	45.87311	519
chr7	5562057	5563839	chr7	5562004	5563878	Peak_159515	302	.	2.54892	30.22113	28.23665	1105
chr7	5562057	5563839	chr7	5562004	5563878	Peak_165877	283	.	2.50163	28.39104	26.42550	1292
chr7	5562057	5563839	chr7	5562004	5563878	Peak_23146	1000	.	6.86145	245.80595	242.89534	1694
chr7	5562057	5563839	chr7	5562004	5563878	Peak_262941	135	.	1.96284	13.59057	11.83577	1495
chr7	5562057	5563839	chr7	5562004	5563878	Peak_26573	1000	.	6.34539	222.75456	219.90770	816
chr7	5562057	5563839	chr7	5562004	5563878	Peak_34176	1000	.	5.68025	183.32080	180.59149	117
chrX	135098651	135099180	chrX	135097156	135099199	Peak_133734	393	.	3.68745	39.31916	37.25073	270
chrX	135098651	135099180	chrX	135097156	135099199	Peak_177729	253	.	3.04211	25.36783	23.43463	854
chrX	135098651	135099180	chrX	135097156	135099199	Peak_197386	215	.	2.84850	21.59046	19.70558	1334
chrX	135098651	135099180	chrX	135097156	135099199	Peak_25003	1000	.	9.69219	232.90588	230.03052	1877
chrX	135098651	135099180	chrX	135097156	135099199	Peak_5659	1000	.	16.75114	547.87958	544.31000	1705
chrX	135031924	135033120	chrX	135031874	135033016	Peak_117194	472	.	5.35837	47.26427	45.13249	898
chrX	135031924	135033120	chrX	135031874	135033016	Peak_14641	1000	.	17.59853	330.02673	326.90576	390
chrX	135031924	135033120	chrX	135031874	135033016	Peak_58767	1000	.	8.70761	110.46647	107.99837	129
chrX	134373043	134373594	chrX	134372830	134373742	Peak_8509	1000	.	21.17856	446.68002	443.30612	435
chrX	134796192	134797382	chrX	134796015	134797467	Peak_107280	534	.	6.03908	53.43325	51.25848	277
chrX	134796192	134797382	chrX	134796015	134797467	Peak_138189	374	.	4.89237	37.45046	35.39796	1042
chrX	134796192	134797382	chrX	134796015	134797467	Peak_39194	1000	.	11.60781	163.23289	160.56885	762
chrX	134796192	134797382	chrX	134796015	134797467	Peak_73853	855	.	7.72783	85.53345	83.17764	1270
chrX	134914362	134915747	chrX	134914353	134915746	Peak_123577	440	.	5.01947	44.06979	41.96317	635
chrX	134914362	134915747	chrX	134914353	134915746	Peak_202061	207	.	3.46395	20.76934	18.89550	178
chrX	134914362	134915747	chrX	134914353	134915746	Peak_9651	1000	.	19.81478	416.99280	413.67999	946
chrX	134549336	134550882	chrX	134549269	134550328	Peak_173857	262	.	3.34151	26.24951	24.30625	148
chrX	134549336	134550882	chrX	134549269	134550328	Peak_61351	1000	.	6.81076	105.39785	102.95110	375
chrX	134549336	134550882	chrX	134550750	134551180	Peak_91298	661	.	5.96484	66.15313	63.89968	119
chrX	135342909	135344870	chrX	135342871	135343099	Peak_154345	316	.	3.42402	31.67732	29.67736	111
chrX	135342909	135344870	chrX	135343603	135344355	Peak_16809	1000	.	11.75687	303.19000	300.13281	574
chrX	135342909	135344870	chrX	135343603	135344355	Peak_189356	229	.	2.98468	22.97925	21.07544	241
chrX	135342909	135344870	chrX	135344518	135345144	Peak_12292	1000	.	13.30294	365.39655	362.19467	186
chrX	135342909	135344870	chrX	135344518	135345144	Peak_183905	242	.	3.06369	24.26134	22.34342	505
chr7	6602328	6602521	chr7	6602103	6602746	Peak_16298	1000	.	21.45923	309.04941	305.97824	346
chr2	47755484	47756108	chr2	47755395	47756312	Peak_74187	849	.	10.51753	84.98857	82.63509	632
chr2	47755484	47756108	chr2	47755395	47756312	Peak_85611	716	.	9.46795	71.66728	69.38279	203
chr3	37451882	37452552	chr3	37451467	37453342	Peak_102375	570	.	4.56202	57.07436	54.87645	305
chr3	37451882	37452552	chr3	37451467	37453342	Peak_197984	214	.	2.91066	21.41125	19.52802	881
chr3	37451882	37452552	chr3	37451467	37453342	Peak_239995	158	.	2.52557	15.87097	14.07493	1416
chr3	37451882	37452552	chr3	37451467	37453342	Peak_282103	119	.	2.23198	11.93263	10.20993	1741
chr3	37451882	37452552	chr3	37451467	37453342	Peak_28298	1000	.	9.47510	212.38255	209.56543	568
chr7	5418758	5419220	chr7	5418412	5419378	Peak_203250	204	.	2.65899	20.42686	18.55617	181
chr7	5418758	5419220	chr7	5418412	5419378	Peak_22035	1000	.	9.21404	254.66789	251.73354	436
chr7	5418758	5419220	chr7	5418412	5419378	Peak_240744	157	.	2.22586	15.71998	13.92561	846
