chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	name	EffectSize	strandPerturbationTarget	PerturbationTargetID	chrTSS	startTSS	endTSS	strandGene	EffectSize95ConfidenceIntervalLow	EffectSize95ConfidenceIntervalHigh	measuredGeneSymbol	measuredEnsemblID	guideSpacerSeq	guideSeq	Significant	pValue	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	Notes
chr3	127414885	127415485	chr3:127414885-127415485:.	0.015736372	.	chr3:127414885-127415485:.	chr3	128369719	128369720	-	-0.015800832180628048	0.047273576180628045	RPN1	ENSG00000163902	NA	NA	False	0.3746874501792117	0.963918128150729	0.9996193719037271	1.0	1	TRUE	NA
chr3	127416205	127416705	chr3:127416205-127416705:.	-0.006205403000000001	.	chr3:127416205-127416705:.	chr3	128369719	128369720	-	-0.048687180956199005	0.03627637495619901	RPN1	ENSG00000163902	NA	NA	False	0.7923541126434848	0.963918128150729	0.993595789024705	1.0	1	TRUE	NA
chr3	127419965	127420485	chr3:127419965-127420485:.	-0.002188256	.	chr3:127419965-127420485:.	chr3	128369719	128369720	-	-0.0338001585292219	0.0294236465292219	RPN1	ENSG00000163902	NA	NA	False	0.9504267117534936	0.9824109786234879	0.999796439170153	1.0	1	TRUE	NA
chr3	127420905	127421445	chr3:127420905-127421445:.	-0.010163678	.	chr3:127420905-127421445:.	chr3	128369719	128369720	-	-0.037854618470907445	0.017527262470907447	RPN1	ENSG00000163902	NA	NA	False	0.5565214376052772	0.963918128150729	0.9999930176869929	1.0	1	TRUE	NA
chr3	127425785	127426285	chr3:127425785-127426285:.	-0.011657398999999999	.	chr3:127425785-127426285:.	chr3	128369719	128369720	-	-0.04148696130608499	0.018172163306085	RPN1	ENSG00000163902	NA	NA	False	0.5362794905092161	0.963918128150729	0.99993232276295	1.0	1	TRUE	NA
chr3	127448265	127448765	chr3:127448265-127448765:.	0.019394573000000002	.	chr3:127448265-127448765:.	chr3	128369719	128369720	-	-0.022509681601633903	0.06129882760163391	RPN1	ENSG00000163902	NA	NA	False	0.38249875998572297	0.963918128150729	0.9819759839417951	1.0	1	TRUE	NA
chr3	127729945	127730485	chr3:127729945-127730485:.	0.001289896	.	chr3:127729945-127730485:.	chr3	128369719	128369720	-	-0.036019707024179975	0.03859949902417997	RPN1	ENSG00000163902	NA	NA	False	0.9008718548009214	0.9705881803740491	0.997859539853545	1.0	1	TRUE	NA
chr3	127770845	127771345	chr3:127770845-127771345:.	-0.109482156	.	chr3:127770845-127771345:.	chr3	128369719	128369720	-	-0.16944549583351715	-0.04951881616648285	RPN1	ENSG00000163902	NA	NA	True	5.205717238892492e-09	2.56815383785363e-07	0.968542639611175	0.999999999990419	1	TRUE	NA
chr3	127786325	127786825	chr3:127786325-127786825:.	-0.027094063999999998	.	chr3:127786325-127786825:.	chr3	128369719	128369720	-	-0.06499267726187202	0.010804549261872024	RPN1	ENSG00000163902	NA	NA	False	0.20535491449913348	0.963918128150729	0.9959590399260629	1.0	1	TRUE	NA
chr3	127786865	127787365	chr3:127786865-127787365:.	0.014502728000000001	.	chr3:127786865-127787365:.	chr3	128369719	128369720	-	-0.012121378805978638	0.04112683480597864	RPN1	ENSG00000163902	NA	NA	False	0.3349343169419523	0.963918128150729	0.999994145245771	1.0	1	TRUE	NA
chr3	127794325	127794825	chr3:127794325-127794825:.	-0.019606786	.	chr3:127794325-127794825:.	chr3	128369719	128369720	-	-0.04417015427284475	0.004956582272844744	RPN1	ENSG00000163902	NA	NA	False	0.197382041799428	0.963918128150729	0.9999997494187309	1.0	1	TRUE	NA
chr3	127795605	127796485	chr3:127795605-127796485:.	0.012119708	.	chr3:127795605-127796485:.	chr3	128369719	128369720	-	-0.010010413675483248	0.03424982967548325	RPN1	ENSG00000163902	NA	NA	False	0.30318561367899105	0.963918128150729	0.999999996694127	1.0	1	TRUE	NA
chr3	127799065	127799585	chr3:127799065-127799585:.	0.029623605	.	chr3:127799065-127799585:.	chr3	128369719	128369720	-	-0.022678424942247092	0.0819256349422471	RPN1	ENSG00000163902	NA	NA	False	0.2903656068917337	0.963918128150729	0.8876925781993051	0.9999999999930901	1	TRUE	NA
chr3	127842505	127843005	chr3:127842505-127843005:.	-0.018086374	.	chr3:127842505-127843005:.	chr3	128369719	128369720	-	-0.04801677760407179	0.011844029604071795	RPN1	ENSG00000163902	NA	NA	False	0.3030700121203781	0.963918128150729	0.999949884812348	1.0	1	TRUE	NA
chr3	127847065	127847565	chr3:127847065-127847565:.	0.001496396	.	chr3:127847065-127847565:.	chr3	128369719	128369720	-	-0.038920005356601735	0.04191279735660173	RPN1	ENSG00000163902	NA	NA	False	0.9148310056098272	0.9705881803740491	0.981710305043128	1.0	1	TRUE	NA
chr3	127864025	127865005	chr3:127864025-127865005:.	0.014546304	.	chr3:127864025-127865005:.	chr3	128369719	128369720	-	-0.02460356880842549	0.05369617680842549	RPN1	ENSG00000163902	NA	NA	False	0.4625710676584888	0.963918128150729	0.9934764116428859	1.0	1	TRUE	NA
chr3	127871725	127872225	chr3:127871725-127872225:.	-0.00351212	.	chr3:127871725-127872225:.	chr3	128369719	128369720	-	-0.05197767071325472	0.04495343071325472	RPN1	ENSG00000163902	NA	NA	False	0.918123954407884	0.9705881803740491	0.96495015664994	0.999999999999996	1	TRUE	NA
chr3	127889705	127890205	chr3:127889705-127890205:.	0.011436205	.	chr3:127889705-127890205:.	chr3	128369719	128369720	-	-0.03955389205615361	0.062426302056153606	RPN1	ENSG00000163902	NA	NA	False	0.607014840965443	0.963918128150729	0.9510925496832131	0.999999999999893	1	TRUE	NA
chr3	127912465	127912965	chr3:127912465-127912965:.	-0.000650493	.	chr3:127912465-127912965:.	chr3	128369719	128369720	-	-0.03980368133607217	0.03850269533607217	RPN1	ENSG00000163902	NA	NA	False	0.982410978623488	0.9824109786234879	0.9958225390277271	1.0	1	TRUE	NA
chr3	127914145	127914685	chr3:127914145-127914685:.	-0.036729472	.	chr3:127914145-127914685:.	chr3	128369719	128369720	-	-0.07834868912159369	0.004889745121593694	RPN1	ENSG00000163902	NA	NA	False	0.06911204966928614	0.786814103927257	0.9941636868029871	1.0	1	TRUE	NA
chr3	127945565	127946125	chr3:127945565-127946125:.	-0.016266008999999998	.	chr3:127945565-127946125:.	chr3	128369719	128369720	-	-0.049012085485851536	0.01648006748585154	RPN1	ENSG00000163902	NA	NA	False	0.4240050321270046	0.963918128150729	0.999415908990769	1.0	1	TRUE	NA
chr3	127985205	127985705	chr3:127985205-127985705:.	0.001064276	.	chr3:127985205-127985705:.	chr3	128369719	128369720	-	-0.030668922424504554	0.03279747442450456	RPN1	ENSG00000163902	NA	NA	False	0.8979301002927069	0.9705881803740491	0.9998662256033181	1.0	1	TRUE	NA
chr3	128062345	128062845	chr3:128062345-128062845:.	-0.007175862	.	chr3:128062345-128062845:.	chr3	128369719	128369720	-	-0.037340774950055125	0.02298905095005513	RPN1	ENSG00000163902	NA	NA	False	0.7258419977871096	0.963918128150729	0.9999073609559069	1.0	1	TRUE	NA
chr3	128063965	128064505	chr3:128063965-128064505:.	-0.01411094	.	chr3:128063965-128064505:.	chr3	128369719	128369720	-	-0.05383153229914695	0.025609652299146947	RPN1	ENSG00000163902	NA	NA	False	0.5010326063706151	0.963918128150729	0.9961361333666701	1.0	1	TRUE	NA
chr3	128072825	128073345	chr3:128072825-128073345:.	-0.015762983	.	chr3:128072825-128073345:.	chr3	128369719	128369720	-	-0.05089572285828911	0.01936975685828911	RPN1	ENSG00000163902	NA	NA	False	0.4326285213006323	0.963918128150729	0.9989459271424441	1.0	1	TRUE	NA
chr3	128099505	128100005	chr3:128099505-128100005:.	-0.015251011	.	chr3:128099505-128100005:.	chr3	128369719	128369720	-	-0.05237691849883003	0.021874896498830024	RPN1	ENSG00000163902	NA	NA	False	0.40799365702604506	0.963918128150729	0.999053932500665	1.0	1	TRUE	NA
chr3	128102265	128102785	chr3:128102265-128102785:.	6.2512e-05	.	chr3:128102265-128102785:.	chr3	128369719	128369720	-	-0.03117453093502895	0.03129955493502895	RPN1	ENSG00000163902	NA	NA	False	0.9452416694870616	0.9824109786234879	0.999892677334611	1.0	1	TRUE	NA
chr3	128128845	128129365	chr3:128128845-128129365:.	-0.011959235	.	chr3:128128845-128129365:.	chr3	128369719	128369720	-	-0.03530216867777829	0.011383698677778288	RPN1	ENSG00000163902	NA	NA	False	0.45192469307734	0.963918128150729	0.999999920205406	1.0	1	TRUE	NA
chr3	128131325	128132705	chr3:128131325-128132705:.	-0.008175846	.	chr3:128131325-128132705:.	chr3	128369719	128369720	-	-0.030853124720746746	0.014501432720746745	RPN1	ENSG00000163902	NA	NA	False	0.6000765223368759	0.963918128150729	0.999999985700675	1.0	1	TRUE	NA
chr3	128134065	128134565	chr3:128134065-128134565:.	0.015900587	.	chr3:128134065-128134565:.	chr3	128369719	128369720	-	-0.016477658228438115	0.048278832228438116	RPN1	ENSG00000163902	NA	NA	False	0.2800333438705606	0.963918128150729	0.999900927443229	1.0	1	TRUE	NA
chr3	128134685	128136105	chr3:128134685-128136105:.	0.009942864000000001	.	chr3:128134685-128136105:.	chr3	128369719	128369720	-	-0.02047007219307479	0.04035580019307479	RPN1	ENSG00000163902	NA	NA	False	0.35729554063002444	0.963918128150729	0.9999962779882829	1.0	1	TRUE	NA
chr3	128143185	128143945	chr3:128143185-128143945:.	-0.007495015	.	chr3:128143185-128143945:.	chr3	128369719	128369720	-	-0.05699560622914071	0.04200557622914071	RPN1	ENSG00000163902	NA	NA	False	0.8059492009077537	0.963918128150729	0.939233670779825	0.9999999999999308	1	TRUE	NA
chr3	128145125	128145805	chr3:128145125-128145805:.	0.047574474000000005	.	chr3:128145125-128145805:.	chr3	128369719	128369720	-	0.018160277297263088	0.07698867070273692	RPN1	ENSG00000163902	NA	NA	True	0.0008894700259337707	0.0263283127676396	0.999988506185274	1.0	1	TRUE	NA
chr3	128175865	128176365	chr3:128175865-128176365:.	-0.020791545	.	chr3:128175865-128176365:.	chr3	128369719	128369720	-	-0.05410376175280254	0.01252067175280254	RPN1	ENSG00000163902	NA	NA	False	0.3091360946595209	0.963918128150729	0.9991665023896741	1.0	1	TRUE	NA
chr3	128201605	128202445	chr3:128201605-128202445:.	-0.018393317	.	chr3:128201605-128202445:.	chr3	128369719	128369720	-	-0.04387452442538658	0.00708789042538658	RPN1	ENSG00000163902	NA	NA	False	0.24888509572576956	0.963918128150729	0.9999990111981709	1.0	1	TRUE	NA
chr3	128206545	128208265	chr3:128206545-128208265:.	-0.00403384	.	chr3:128206545-128208265:.	chr3	128369719	128369720	-	-0.029684985885533057	0.021617305885533056	RPN1	ENSG00000163902	NA	NA	False	0.8428181362180175	0.963918128150729	0.9999989977768171	1.0	1	TRUE	NA
chr3	128214185	128214725	chr3:128214185-128214725:.	0.001600715	.	chr3:128214185-128214725:.	chr3	128369719	128369720	-	-0.02481883026573141	0.028020260265731407	RPN1	ENSG00000163902	NA	NA	False	0.8800481680801829	0.9705881803740491	0.9999828621602991	1.0	1	TRUE	NA
chr3	128215225	128216165	chr3:128215225-128216165:.	0.007122646	.	chr3:128215225-128216165:.	chr3	128369719	128369720	-	-0.0216501946794521	0.035895486679452096	RPN1	ENSG00000163902	NA	NA	False	0.5998789300426124	0.963918128150729	0.9999841768238079	1.0	1	TRUE	NA
chr3	128216385	128216885	chr3:128216385-128216885:.	-0.005087635	.	chr3:128216385-128216885:.	chr3	128369719	128369720	-	-0.034514819285789165	0.024339549285789165	RPN1	ENSG00000163902	NA	NA	False	0.8058327141377324	0.963918128150729	0.9999663723610641	1.0	1	TRUE	NA
chr3	128223685	128224185	chr3:128223685-128224185:.	-0.01479963	.	chr3:128223685-128224185:.	chr3	128369719	128369720	-	-0.044476965404254325	0.014877705404254328	RPN1	ENSG00000163902	NA	NA	False	0.4518594816867313	0.963918128150729	0.9998778392182641	1.0	1	TRUE	NA
chr3	128251705	128252205	chr3:128251705-128252205:.	-0.092510231	.	chr3:128251705-128252205:.	chr3	128369719	128369720	-	-0.16130215494331884	-0.023718307056681168	RPN1	ENSG00000163902	NA	NA	True	0.0004451219853964505	0.0164695134596687	0.870990821351159	0.999999960906309	1	TRUE	NA
chr3	128266145	128266645	chr3:128266145-128266645:.	0.04876498	.	chr3:128266145-128266645:.	chr3	128369719	128369720	-	0.014607619694184372	0.08292234030581563	RPN1	ENSG00000163902	NA	NA	False	0.005822978817583674	0.143633477500397	0.9994053870449799	1.0	1	TRUE	NA
chr3	128267505	128268525	chr3:128267505-128268525:.	0.011518559	.	chr3:128267505-128268525:.	chr3	128369719	128369720	-	-0.007106749377134779	0.03014386737713478	RPN1	ENSG00000163902	NA	NA	False	0.29943827659702504	0.963918128150729	0.999999999996559	1.0	1	TRUE	NA
chr3	128272805	128273385	chr3:128272805-128273385:.	-0.008155413	.	chr3:128272805-128273385:.	chr3	128369719	128369720	-	-0.03369483279110769	0.017384006791107683	RPN1	ENSG00000163902	NA	NA	False	0.672345677291663	0.963918128150729	0.9999958912070469	1.0	1	TRUE	NA
chr3	128292545	128293145	chr3:128292545-128293145:.	-0.006155065	.	chr3:128292545-128293145:.	chr3	128369719	128369720	-	-0.030144148062525786	0.017834018062525783	RPN1	ENSG00000163902	NA	NA	False	0.7663851000775623	0.963918128150729	0.999998373987336	1.0	1	TRUE	NA
chr3	128296625	128297185	chr3:128296625-128297185:.	-0.011583376000000001	.	chr3:128296625-128297185:.	chr3	128369719	128369720	-	-0.04062674347899989	0.01745999147899989	RPN1	ENSG00000163902	NA	NA	False	0.5240109256486418	0.963918128150729	0.99996885256309	1.0	1	TRUE	NA
chr3	128303145	128303645	chr3:128303145-128303645:.	-0.02536907	.	chr3:128303145-128303645:.	chr3	128369719	128369720	-	-0.04950907492046623	-0.0012290650795337664	RPN1	ENSG00000163902	NA	NA	False	0.09727139879055467	0.8997604388126309	0.9999997857973191	1.0	1	TRUE	NA
chr3	128303965	128304565	chr3:128303965-128304565:.	-0.017564593	.	chr3:128303965-128304565:.	chr3	128369719	128369720	-	-0.051050104779813046	0.015920918779813043	RPN1	ENSG00000163902	NA	NA	False	0.4481593094837708	0.963918128150729	0.9976030941823392	1.0	1	TRUE	NA
chr3	128309725	128310305	chr3:128309725-128310305:.	-0.013870803999999999	.	chr3:128309725-128310305:.	chr3	128369719	128369720	-	-0.044734931139269615	0.01699332313926962	RPN1	ENSG00000163902	NA	NA	False	0.4306984281660473	0.963918128150729	0.999933527199361	1.0	1	TRUE	NA
chr3	128368825	128369325	chr3:128368825-128369325:.	0.201371863	.	chr3:128368825-128369325:.	chr3	128369719	128369720	-	0.16749226412260673	0.2352514618773933	RPN1	ENSG00000163902	NA	NA	True	9.883389936348056e-34	7.313708552897559e-32	0.9997870364762691	1.0	1	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr3	128369485	128370485	chr3:128369485-128370485:.	0.40886277	.	chr3:128369485-128370485:.	chr3	128369719	128369720	-	0.3437898095296756	0.4739357304703244	RPN1	ENSG00000163902	NA	NA	True	1.914903051894235e-84	2.834056516803469e-82	0.9537393410335301	0.9999999996377191	1	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr3	128399345	128399845	chr3:128399345-128399845:.	0.047110277	.	chr3:128399345-128399845:.	chr3	128369719	128369720	-	0.0166553891189775	0.0775651648810225	RPN1	ENSG00000163902	NA	NA	False	0.006834069766313394	0.144491760773483	0.999869350188523	1.0	1	TRUE	NA
chr3	128442065	128442605	chr3:128442065-128442605:.	-0.022194747	.	chr3:128442065-128442605:.	chr3	128369719	128369720	-	-0.05968530418121213	0.015295810181212129	RPN1	ENSG00000163902	NA	NA	False	0.33284818357846324	0.963918128150729	0.9943588488898399	1.0	1	TRUE	NA
chr3	128444645	128445185	chr3:128444645-128445185:.	-0.022904362999999997	.	chr3:128444645-128445185:.	chr3	128369719	128369720	-	-0.05270022829709521	0.006891502297095214	RPN1	ENSG00000163902	NA	NA	False	0.19222347096121287	0.963918128150729	0.9999478206732979	1.0	1	TRUE	NA
chr3	128482725	128483225	chr3:128482725-128483225:.	-0.023033351	.	chr3:128482725-128483225:.	chr3	128369719	128369720	-	-0.06590889253612181	0.019842190536121816	RPN1	ENSG00000163902	NA	NA	False	0.3498579903975961	0.963918128150729	0.980083615909218	1.0	1	TRUE	NA
chr3	128503085	128503585	chr3:128503085-128503585:.	-0.009862164	.	chr3:128503085-128503585:.	chr3	128369719	128369720	-	-0.044691421026429125	0.024967093026429125	RPN1	ENSG00000163902	NA	NA	False	0.6418001368383348	0.963918128150729	0.9989845623492659	1.0	1	TRUE	NA
chr3	128513125	128513645	chr3:128513125-128513645:.	-0.008857844	.	chr3:128513125-128513645:.	chr3	128369719	128369720	-	-0.052804000134798204	0.03508831213479821	RPN1	ENSG00000163902	NA	NA	False	0.7740789282405551	0.963918128150729	0.9499492274148059	1.0	1	TRUE	NA
chr3	128513785	128514285	chr3:128513785-128514285:.	0.02378829	.	chr3:128513785-128514285:.	chr3	128369719	128369720	-	-0.02257667622897781	0.0701532562289778	RPN1	ENSG00000163902	NA	NA	False	0.24079142356614586	0.963918128150729	0.9831439012176	1.0	1	TRUE	NA
chr3	128522905	128523405	chr3:128522905-128523405:.	-0.014749238999999999	.	chr3:128522905-128523405:.	chr3	128369719	128369720	-	-0.0580670919979356	0.02856861399793561	RPN1	ENSG00000163902	NA	NA	False	0.5131414421100194	0.963918128150729	0.9892613654318141	1.0	1	TRUE	NA
chr3	128560985	128561525	chr3:128560985-128561525:.	-0.019066055	.	chr3:128560985-128561525:.	chr3	128369719	128369720	-	-0.060428119785263766	0.02229600978526377	RPN1	ENSG00000163902	NA	NA	False	0.38311586583456825	0.963918128150729	0.9925239123035409	1.0	1	TRUE	NA
chr3	128564565	128565085	chr3:128564565-128565085:.	-0.01424376	.	chr3:128564565-128565085:.	chr3	128369719	128369720	-	-0.03488726838203002	0.006399748382030017	RPN1	ENSG00000163902	NA	NA	False	0.3377661108514882	0.963918128150729	0.9999999989090601	1.0	1	TRUE	NA
chr3	128583705	128584685	chr3:128583705-128584685:.	-0.022336339	.	chr3:128583705-128584685:.	chr3	128369719	128369720	-	-0.05964099230192703	0.014968314301927032	RPN1	ENSG00000163902	NA	NA	False	0.2344423723469431	0.963918128150729	0.9986904671307281	1.0	1	TRUE	NA
chr3	128594325	128594845	chr3:128594325-128594845:.	0.011506121999999999	.	chr3:128594325-128594845:.	chr3	128369719	128369720	-	-0.017911644828575136	0.04092388882857513	RPN1	ENSG00000163902	NA	NA	False	0.4781161886903621	0.963918128150729	0.9999196121686751	1.0	1	TRUE	NA
chr3	128598145	128598645	chr3:128598145-128598645:.	-0.02885304	.	chr3:128598145-128598645:.	chr3	128369719	128369720	-	-0.05452394075608259	-0.003182139243917404	RPN1	ENSG00000163902	NA	NA	False	0.08150810973847687	0.86165716009247	0.9999976387215049	1.0	1	TRUE	NA
chr3	128710125	128710965	chr3:128710125-128710965:.	0.001694779	.	chr3:128710125-128710965:.	chr3	128369719	128369720	-	-0.026722671212412966	0.030112229212412966	RPN1	ENSG00000163902	NA	NA	False	0.8949470613726346	0.9705881803740491	0.9996489028469839	1.0	1	TRUE	NA
chr3	128712745	128713265	chr3:128712745-128713265:.	0.001997798	.	chr3:128712745-128713265:.	chr3	128369719	128369720	-	-0.027324913044808552	0.03132050904480855	RPN1	ENSG00000163902	NA	NA	False	0.8597107629452451	0.963918128150729	0.999935279417256	1.0	1	TRUE	NA
chr3	128719905	128720405	chr3:128719905-128720405:.	-0.004606886	.	chr3:128719905-128720405:.	chr3	128369719	128369720	-	-0.031442161663990977	0.022228389663990974	RPN1	ENSG00000163902	NA	NA	False	0.8203086180130514	0.963918128150729	0.9999960480432571	1.0	1	TRUE	NA
chr3	128734545	128735105	chr3:128734545-128735105:.	-0.004691806	.	chr3:128734545-128735105:.	chr3	128369719	128369720	-	-0.039626525395938826	0.030242913395938827	RPN1	ENSG00000163902	NA	NA	False	0.8419413009635734	0.963918128150729	0.9992545704270831	1.0	1	TRUE	NA
chr3	128735365	128736285	chr3:128735365-128736285:.	0.009056675	.	chr3:128735365-128736285:.	chr3	128369719	128369720	-	-0.018396288177600688	0.03650963817760069	RPN1	ENSG00000163902	NA	NA	False	0.4990094786613484	0.963918128150729	0.999995740651691	1.0	1	TRUE	NA
chr3	128741085	128741585	chr3:128741085-128741585:.	0.008639177	.	chr3:128741085-128741585:.	chr3	128369719	128369720	-	-0.025340159686457767	0.04261851368645776	RPN1	ENSG00000163902	NA	NA	False	0.5591456619992592	0.963918128150729	0.999711620286053	1.0	1	TRUE	NA
chr3	128745765	128746265	chr3:128745765-128746265:.	0.005353285	.	chr3:128745765-128746265:.	chr3	128369719	128369720	-	-0.020811756466209492	0.031518326466209494	RPN1	ENSG00000163902	NA	NA	False	0.6632275556747356	0.963918128150729	0.9999985955771958	1.0	1	TRUE	NA
chr3	128772125	128772685	chr3:128772125-128772685:.	-0.014446186000000001	.	chr3:128772125-128772685:.	chr3	128369719	128369720	-	-0.05703601216060163	0.028143640160601634	RPN1	ENSG00000163902	NA	NA	False	0.614252945264749	0.963918128150729	0.9602280488362059	1.0	1	TRUE	NA
chr3	128773385	128773905	chr3:128773385-128773905:.	0.014524047	.	chr3:128773385-128773905:.	chr3	128369719	128369720	-	-0.05045985035818722	0.07950794435818721	RPN1	ENSG00000163902	NA	NA	False	0.5927418263766919	0.963918128150729	0.835693851941088	0.999999976370708	1	TRUE	NA
chr3	128775585	128776145	chr3:128775585-128776145:.	-0.030371183	.	chr3:128775585-128776145:.	chr3	128369719	128369720	-	-0.07275885288163216	0.012016486881632153	RPN1	ENSG00000163902	NA	NA	False	0.15166229479902427	0.963918128150729	0.991743989768617	1.0	1	TRUE	NA
chr3	128820445	128820965	chr3:128820445-128820965:.	-0.005370272	.	chr3:128820445-128820965:.	chr3	128369719	128369720	-	-0.03911426551010593	0.02837372151010593	RPN1	ENSG00000163902	NA	NA	False	0.8036592570338235	0.963918128150729	0.999652497179557	1.0	1	TRUE	NA
chr3	128823345	128823885	chr3:128823345-128823885:.	0.007409366999999999	.	chr3:128823345-128823885:.	chr3	128369719	128369720	-	-0.024963208884637607	0.03978194288463761	RPN1	ENSG00000163902	NA	NA	False	0.6284241755756089	0.963918128150729	0.9997489970643221	1.0	1	TRUE	NA
chr3	128825105	128825625	chr3:128825105-128825625:.	-0.011833643000000001	.	chr3:128825105-128825625:.	chr3	128369719	128369720	-	-0.044711823879877405	0.0210445378798774	RPN1	ENSG00000163902	NA	NA	False	0.5607583425889238	0.963918128150729	0.9995317862696721	1.0	1	TRUE	NA
chr3	128831125	128831645	chr3:128831125-128831645:.	-0.036057286	.	chr3:128831125-128831645:.	chr3	128369719	128369720	-	-0.08827680662123051	0.01616223462123051	RPN1	ENSG00000163902	NA	NA	False	0.13374857644679233	0.963918128150729	0.9565919728129351	0.9999999999998149	1	TRUE	NA
chr3	128838345	128838865	chr3:128838345-128838865:.	0.012398633999999999	.	chr3:128838345-128838865:.	chr3	128369719	128369720	-	-0.022284515812653304	0.0470817838126533	RPN1	ENSG00000163902	NA	NA	False	0.44447925297096735	0.963918128150729	0.999427670926985	1.0	1	TRUE	NA
chr3	128839305	128839805	chr3:128839305-128839805:.	-0.0034964109999999996	.	chr3:128839305-128839805:.	chr3	128369719	128369720	-	-0.02879996038362779	0.021807138383627786	RPN1	ENSG00000163902	NA	NA	False	0.8789967859121358	0.9705881803740491	0.9999983843192071	1.0	1	TRUE	NA
chr3	128840645	128841185	chr3:128840645-128841185:.	-0.000320849	.	chr3:128840645-128841185:.	chr3	128369719	128369720	-	-0.038026743183489385	0.03738504518348939	RPN1	ENSG00000163902	NA	NA	False	0.9688345453888502	0.9824109786234879	0.9971754084441601	1.0	1	TRUE	NA
chr3	128879325	128880805	chr3:128879325-128880805:.	0.011225532	.	chr3:128879325-128880805:.	chr3	128369719	128369720	-	-0.008295451364263975	0.030746515364263975	RPN1	ENSG00000163902	NA	NA	False	0.3082375107519866	0.963918128150729	0.9999999999818749	1.0	1	TRUE	NA
