chr11	61868100	61897400
chr12	53726100	53728400
chr12	53994900	53996200
chr12	53999200	54001000
chr12	54017000	54019300
chr12	54161500	54162300
chr12	54188500	54189800
chr12	54214400	54215700
chr12	54259100	54260800
chr12	54279200	54284700
chr12	54285100	54289300
chr12	54289500	54290400
chr12	54290700	54297500
chr12	54297600	54305000
chr12	54306800	54308000
chr12	54324200	54325800
chr12	54328400	54328800
chr12	54336400	54338400
chr12	54351800	54352900
chr12	54357900	54360200
chr12	54368300	54369800
chr12	54383000	54383800
chr12	54389900	54391900
chr12	54392900	54394900
chr12	54399100	54400100
chr12	54418700	54419800
chr12	54472300	54474100
chr12	54559900	54561900
chr12	110740300	110747700
chr12	111358100	111371400
chr12	111402800	111415700
chr12	111419500	111422700
chr12	111424000	111432700
chr12	111433700	111439200
chr12	111439400	111459600
chr12	111569600	111571900
chr12	111596600	111600900
chr12	111635400	111638000
chr12	111682700	111687900
chr12	111765500	111770700
chr12	111771200	111776800
chr12	111839300	111844000
chr12	111895600	111897100
chr12	112004800	112006900
chr12	112008900	112015100
chr12	112018300	112034400
chr12	112034800	112035900
chr12	112058000	112058800
chr12	112074300	112076800
chr12	112095900	112099000
chr12	112107100	112109400
chr12	112116300	112117600
chr12	112124800	112127700
chr19	12293500	12295300
chr19	12333300	12334200
chr19	12365000	12366500
chr19	12400800	12401700
chr19	12440600	12441700
chr19	12494900	12495900
chr19	12550900	12552100
chr19	12610400	12611300
chr19	12666300	12667200
chr19	12669100	12670200
chr19	12676100	12677000
chr19	12681000	12682200
chr19	12696200	12697000
chr19	12702800	12703700
chr19	12721800	12723200
chr19	12723500	12724400
chr19	12734300	12735100
chr19	12736500	12737900
chr19	12775200	12776100
chr19	12782100	12783300
chr19	12784300	12785200
chr19	12789500	12790700
chr19	12791000	12791900
chr19	12793200	12794100
chr19	12796000	12797200
chr19	12801500	12802400
chr19	12805700	12807200
chr19	12867000	12868200
chr19	12880000	12889600
chr19	12889700	12895600
chr19	12908400	12909300
chr19	12918800	12919800
chr19	12930500	12936100
chr19	12936400	12941800
chr19	12945300	12946700
chr19	12956800	12957700
chr19	12964700	12966100
chr19	13079200	13080300
chr19	13097400	13099000
chr19	13102400	13103700
chr19	13104200	13105200
chr19	13116400	13117200
chr19	13117700	13119400
chr19	13150000	13150900
chr19	13151200	13152300
chr19	13152600	13153500
chr19	13155300	13156200
chr19	13162400	13164400
chr19	48321100	48322600
chr19	48325000	48326600
chr19	48332400	48334500
chr19	48362800	48364900
chr19	48390300	48392100
chr19	48398300	48400800
chr19	48418400	48419300
chr19	48424500	48425400
chr19	48445000	48446400
chr19	48462100	48463000
chr19	48468500	48469700
chr19	48492500	48493900
chr19	48501100	48502800
chr19	48562800	48563900
chr19	48574400	48575200
chr19	48584000	48584800
chr19	48588600	48589600
chr19	48618800	48620000
chr19	48623800	48624700
chr19	48634100	48635000
chr19	48637100	48639600
chr19	48646000	48647200
chr19	48713700	48714900
chr19	48720300	48721600
chr19	48724600	48725700
chr19	48737100	48738100
chr19	48738300	48739300
chr19	48740900	48742100
chr19	48746500	48747700
chr19	48747800	48748600
chr19	48753300	48754700
chr19	48780500	48781600
chr19	48794800	48796000
chr19	48810600	48811400
chr19	48812000	48812900
chr19	48858500	48860700
chr19	48872000	48874100
chr19	48874200	48875100
chr19	48876000	48876800
chr19	48878400	48879200
chr19	48899000	48899500
chr19	48899800	48900700
chr19	48918500	48919600
chr19	48926800	48927500
chr19	48933100	48934200
chr19	48954200	48955300
chr19	48962000	48962900
chr19	48963500	48964400
chr19	48964700	48966200
chr19	48967300	48968200
chr19	48969600	48970500
chr19	48993000	48994300
chr19	49017400	49018300
chr19	49019100	49020000
chr19	49073400	49074400
chr19	49084500	49085800
chr19	49106300	49107200
chr19	49110500	49111100
chr19	49113400	49114800
chr19	49118400	49119700
chr19	49127600	49129900
chr19	49142600	49143600
chr19	49148900	49151100
chr19	49151300	49152300
chr19	49154700	49155900
chr19	49157300	49158200
chr19	49161800	49162400
chr19	49200000	49201100
chr19	49301000	49302000
chr19	49363100	49364300
chr19	49387800	49388600
chrX	46836500	46837900
chrX	47128900	47129700
chrX	47144200	47145600
chrX	47190300	47192100
chrX	47193300	47194100
chrX	47217600	47219100
chrX	47232600	47234100
chrX	47482200	47484400
chrX	47540900	47541700
chrX	47560700	47561900
chrX	47572500	47573400
chrX	47581900	47582700
chrX	47587000	47587900
chrX	47649000	47651200
chrX	47658300	47659700
chrX	47662000	47662900
chrX	47836000	47838100
chrX	48003600	48004500
chrX	48466400	48471400
chrX	48475100	48476900
chrX	48508100	48509800
chrX	48520700	48522700
chrX	48539100	48540600
chrX	48573600	48575400
chrX	48579500	48580300
chrX	48597000	48598700
chrX	48675700	48677400
chrX	48694800	48697600
chrX	48709400	48710300
chrX	48736300	48738300
chrX	48785600	48787000
chrX	48793100	48795800
chrX	48800200	48803000
chrX	48890200	48891100
chrX	48891200	48892300
chrX	48896500	48899400
chrX	48910600	48912500
chrX	48917000	48919600
chrX	48941500	48942400
chrX	48957200	48958900
chrX	48961300	48962700
chrX	48971200	48973100
chrX	49001200	49003000
chrX	49041400	49044400
chrX	49079400	49080600
chrX	49099700	49100300
chrX	49100400	49102100
chrX	49123100	49124100
chrX	49139400	49140400
chrX	49142000	49142900
chrX	49148400	49149400
chrX	49150100	49150800
chrX	49154900	49157100
chrX	49163200	49164800
chrX	49165800	49168000
chrX	49171400	49173100
chrX	49174500	49178200
chrX	49183900	49185200
chrX	49185900	49186900
chrX	49190600	49192200
chrX	49199700	49200900
chrX	49230100	49231600
chrX	49235100	49236200
chrX	49268600	49270400
chrX	49922100	49923000
