chr3	129599300	129600100
chr3	129602900	129603800
chr3	129606400	129607600
chr3	129608300	129609200
chr3	129614500	129615500
chr3	129626400	129627300
chr3	129650100	129650900
chr3	129658200	129659100
chr3	129686800	129687600
chr3	129690100	129691000
chr3	129699200	129699900
chr3	129768500	129769400
chr3	129773900	129774500
chr3	129793700	129794600
chr3	129820400	129821200
chr3	129824700	129825600
chr3	129829400	129830200
chr3	129832000	129832600
chr3	129893000	129894300
chr3	129926800	129927700
chr3	129936500	129937400
chr3	129942000	129942900
chr3	129992700	129993600
chr3	130002700	130003500
chr3	130048700	130049300
chr3	130084300	130085000
chr3	130093600	130095200
chr4	55242300	55276700
chr4	55293000	55298000
chr4	55308700	55327400
chr4	55331600	55340800
chr4	55343000	55350300
chr4	55351000	55360100
chr4	55360300	55362300
chr4	55376200	55388600
chr4	55392800	55400100
chr4	55427400	55447100
chr4	55492700	55507200
chr4	55539500	55558000
chr4	55558400	55565500
chr4	55611600	55618600
chr4	55631800	55643600
chr4	55651900	55671600
chr4	55813600	55835000
chr4	55847700	55857200
chr4	55857300	55886500
chr4	55886600	55894200
chr4	55937300	55960800
chr4	55988800	56001100
chr4	56042700	56057800
chr5	87779300	87783600
chr5	88133800	88150500
chr5	88265100	88273000
chr5	88374900	88379000
chr5	88392900	88399100
chr5	88554700	88561700
chr5	88600600	88609500
chr5	88659000	88697100
chr5	88724800	88729800
chr5	88729900	88736000
chr5	88736300	88744400
chr5	88789300	88791500
chr5	88803000	88817400
chr5	88822000	88831300
chr5	88835800	88843600
chr5	88880600	88885800
chr5	88920700	88925900
chr5	88928100	88931000
chr5	88931200	88935800
chr5	89040000	89050000
chr5	89050600	89059300
chr5	89069300	89070400
chr5	89116500	89122000
chr5	89122100	89138300
chr5	89165800	89170000
chr5	89253000	89278600
chr5	89278700	89286000
chr5	89308400	89309900
chr5	89311600	89316200
chr5	89340900	89347100
chr5	89395000	89398300
chr5	89443200	89449100
chr5	89556100	89558400
chr5	89720400	89736000
chr5	89822000	89835100
chr6	134253600	134254200
chr6	134293600	134294400
chr6	134295500	134296900
chr6	134314800	134316600
chr6	134373200	134374400
chr6	134422900	134423500
chr6	134436000	134437000
chr6	134585500	134586000
chr6	134640800	134641400
chr6	134822800	134823400
chr6	134882400	134882900
chr6	134908700	134909300
chr6	134940800	134941300
chr6	134980600	134981700
chr6	135006200	135007200
chr6	135052000	135056600
chr6	135062700	135063300
chr6	135073900	135076000
chr6	135083600	135086700
chr6	135087300	135089800
chr6	135097000	135097700
chr6	135109800	135110700
chr6	135117900	135119000
chr6	135144000	135149900
chr6	135179700	135186200
chr6	135191200	135193400
chr6	135230500	135232200
chr6	135254400	135255200
chr6	135261800	135263200
chr6	135280600	135281300
chr6	135299200	135299700
chr6	135304800	135305600
chr6	135306000	135307300
chr6	135318300	135326500
chr6	135419100	135419700
chr6	135423400	135424500
chr6	135438900	135439500
chr6	135496900	135499900
chr6	135506100	135506800
chr6	135523100	135523700
chr6	135525500	135526100
chr6	135568200	135568800
chr6	135675800	135676400
chr6	135909600	135910300
chr6	135938500	135939000
chr6	136118700	136119300
chr6	136226100	136227200
chr6	136234200	136235100
chr6	136236300	136237600
chr6	136249100	136251200
chr6	136251300	136251900
chr6	136287800	136291600
chr6	136307300	136307900
chr6	136316900	136317600
chr6	136334000	136334600
chr6	136335600	136336700
chr6	136341900	136342400
chr6	136401700	136404600
chr6	136420700	136421300
chr6	136426200	136427500
chr6	136499200	136499800
chr6	136526200	136526900
chr6	136550100	136550800
chr6	136565800	136567000
chr6	136608100	136608700
chr6	136609500	136611100
chr6	136644100	136644700
chr6	136647300	136648300
chr6	136668900	136669900
chr6	136716100	136716700
chr6	136735300	136741200
chr6	136754500	136756600
chr6	136783000	136784900
chr6	136789200	136793600
chr6	136821800	136823600
chr6	136846000	136846500
chr6	136885900	136886500
chr6	136927100	136927800
chr8	126738400	126777700
chr8	126777800	126783500
chr8	126805400	126836300
chr8	126837000	126888700
chr8	127157800	127183400
chr8	127204100	127235900
chr8	127236300	127311800
chr8	127382000	127433100
chr8	127478100	127503100
chr8	127541900	127597900
chr8	127598300	127630300
chr8	127720800	127769300
chr8	127781300	127807900
chr8	127831000	127835100
chr8	127847000	127862300
chr8	127881600	127924500
chr8	127924600	127984800
chr8	127985100	127998700
chr8	127998800	128041100
chr8	128041300	128118000
chr8	128119200	128279000
chr8	128310800	128344600
chr8	128349600	128453100
chr8	128548700	128556200
chr8	128556300	128557900
chr11	4091700	4092700
chr11	4093800	4096200
chr11	4145100	4147100
chr11	4181900	4182600
chr11	4186800	4188100
chr11	4194700	4195400
chr11	4203500	4204200
chr11	4381800	4382400
chr11	4392900	4394000
chr11	4493100	4493700
chr11	4539500	4540100
chr11	4607400	4609000
chr11	4626100	4626700
chr11	4636800	4637400
chr11	4658100	4659800
chr11	4881700	4883200
chr11	4890100	4890800
chr11	4891900	4892500
chr11	4990900	4991500
chr11	5004400	5004900
chr11	5107200	5107600
chr11	5123900	5124600
chr11	5128700	5130300
chr11	5130500	5132900
chr11	5151100	5152700
chr11	5171800	5172300
chr11	5195600	5196600
chr11	5204700	5205400
chr11	5224200	5226000
chr11	5234000	5234900
chr11	5241800	5249100
chr11	5258000	5259600
chr11	5268000	5271200
chr11	5274000	5277400
chr11	5277700	5283600
chr11	5283700	5290300
chr11	5290700	5292200
chr11	5334500	5336700
chr11	5363600	5364700
chr11	5369700	5370300
chr11	5380600	5381300
chr11	5476100	5476700
chr11	5503600	5506000
chr11	5530700	5532200
chr11	5580900	5581600
chr11	5591000	5592500
chr11	5595800	5597500
chr11	5600200	5601100
chr11	5621000	5621700
chr11	5624300	5625300
chr11	5684000	5685700
chr11	5690100	5691700
chr11	5808300	5808900
chr11	5809800	5811200
chr11	6022900	6023400
chr11	6062600	6063200
chr11	6233500	6235900
chr11	6249700	6250400
chr11	6251000	6251600
chr11	6251800	6252500
chr11	6269900	6270500
chr11	6315600	6316300
chr11	6357100	6357800
chr11	6362900	6363600
chr11	6379200	6379700
chr11	6388600	6391100
chr11	6418200	6419500
chr11	33064000	33069400
chr11	33159500	33162300
chr11	33207300	33209600
chr11	33255200	33259500
chr11	33319700	33323400
chr11	33328200	33331700
chr11	33360100	33362800
chr11	33367800	33373200
chr11	33399100	33403300
chr11	33538200	33549900
chr11	33687600	33711400
chr11	33715600	33726000
chr11	33733500	33740100
chr11	33768000	33776700
chr11	33801000	33812100
chr11	33827000	33832000
chr11	33834200	33837400
chr11	33857300	33866500
chr11	33866700	33879300
chr11	33880400	33889900
chr11	33890600	33908000
chr11	33909900	33913300
chr11	33922300	33928900
chr11	33932200	33943600
chr11	33943700	33946700
chr11	33952500	33957900
chr11	33970100	33972000
chr11	33987600	33989200
chr11	33995500	34000300
chr11	34033900	34035900
chr11	34036000	34039400
chr11	34044700	34046500
chr11	34047800	34055300
chr11	34099700	34116500
chr11	34130000	34189400
chr11	34189500	34211800
chr11	34233700	34237800
chr11	34238900	34246500
chr11	34338500	34367200
chr11	34370600	34372600
chr11	34395200	34400500
chr11	34425600	34428400
chr11	34437500	34441700
chr11	34442400	34449800
chr11	34460500	34466700
chr11	34468000	34469700
chr11	34484100	34498900
chr11	34508400	34515400
chr11	34560300	34569200
chr11	34578900	34589500
chr11	34599000	34607900
chr11	34608100	34615300
chr11	34615400	34664300
chr11	61788300	61868000
chr11	61868100	61897400
chr12	53695200	53697100
chr12	53701400	53702500
chr12	53726100	53728400
chr12	53743000	53744200
chr12	53746300	53747300
chr12	53756500	53757800
chr12	53767400	53768200
chr12	53791500	53792500
chr12	53808700	53809700
chr12	53938100	53939100
chr12	53944600	53945400
chr12	53948600	53951000
chr12	53983200	53985500
chr12	53987600	53988400
chr12	53988700	53989800
chr12	53994900	53996200
chr12	53999200	54001000
chr12	54003900	54004700
chr12	54005500	54007000
chr12	54017000	54019300
chr12	54027900	54029100
chr12	54032100	54034600
chr12	54039900	54040800
chr12	54080800	54083100
chr12	54158900	54160900
chr12	54161500	54162300
chr12	54175000	54176100
chr12	54188500	54189800
chr12	54191300	54192300
chr12	54195100	54197100
chr12	54201000	54202000
chr12	54207100	54208400
chr12	54214400	54215700
chr12	54215800	54218500
chr12	54220000	54220700
chr12	54227200	54228600
chr12	54251000	54252300
chr12	54259100	54260800
chr12	54261100	54263100
chr12	54279200	54284700
chr12	54285100	54289300
chr12	54289500	54290400
chr12	54290700	54297500
chr12	54297600	54305000
chr12	54306800	54308000
chr12	54310800	54311600
chr12	54324200	54325800
chr12	54336400	54338400
chr12	54351800	54352900
chr12	54353300	54354200
chr12	54357900	54360200
chr12	54360400	54361400
chr12	54368300	54369800
chr12	54369900	54371000
chr12	54378500	54380500
chr12	54383000	54383800
chr12	54388500	54389600
chr12	54389900	54391900
chr12	54392900	54394900
chr12	54399100	54400100
chr12	54404100	54405100
chr12	54411000	54412300
chr12	54417000	54417800
chr12	54418700	54419800
chr12	54422900	54423800
chr12	54425500	54426300
chr12	54427700	54429400
chr12	54431900	54433100
chr12	54439200	54440200
chr12	54472300	54474100
chr12	54489800	54490500
chr12	54497200	54499100
chr12	54526300	54527700
chr12	54548800	54550800
chr12	54559900	54561900
chr12	54579300	54580400
chr12	54596200	54597300
chr12	54602900	54603800
chr12	54658200	54659300
chr12	54680100	54681000
chr12	54701800	54702900
chr12	54723400	54724300
chr12	54725000	54726000
chr12	54748900	54749900
chr12	54759500	54760400
chr12	54853800	54854600
chr12	110740300	110747700
chr12	110760200	110761400
chr12	110762600	110764200
chr12	110781400	110788400
chr12	110794400	110798300
chr12	110826400	110828300
chr12	110842100	110857000
chr12	110884800	110890900
chr12	110891400	110895100
chr12	110930600	110937900
chr12	110956300	110969200
chr12	110969900	110974300
chr12	110991700	110997800
chr12	111019800	111031300
chr12	111031400	111070700
chr12	111160000	111184700
chr12	111184900	111203200
chr12	111203400	111219900
chr12	111268000	111279500
chr12	111297000	111300800
chr12	111303500	111311500
chr12	111313500	111314600
chr12	111329000	111332000
chr12	111358100	111371400
chr12	111388900	111390400
chr12	111392300	111395200
chr12	111396600	111397900
chr12	111398200	111400500
chr12	111402800	111415700
chr12	111439400	111459600
chr12	111526500	111530700
chr12	111596600	111600900
chr12	111624300	111625400
chr12	111635400	111638000
chr12	111672300	111676200
chr12	111682700	111687900
chr12	111692100	111694700
chr12	111705300	111706600
chr12	111736400	111737300
chr12	111740700	111742800
chr12	111753100	111755300
chr12	111765500	111770700
chr12	111771200	111776800
chr12	111789400	111794000
chr12	111812200	111814000
chr12	111838200	111839100
chr12	111839300	111844000
chr12	111942500	111945900
chr12	111975200	111976800
chr12	112004800	112006900
chr12	112008900	112015100
chr12	112103100	112104600
chr12	112107100	112109400
chr12	112115100	112115900
chr12	112116300	112117600
chr12	112121600	112123400
chr12	112124800	112127700
chr12	112165400	112173500
chr12	112182200	112186200
chr12	112197000	112201100
chr12	112258000	112262600
chr12	112282600	112288200
chr19	12293500	12295300
chr19	12333300	12334200
chr19	12365000	12366500
chr19	12400800	12401700
chr19	12411700	12412500
chr19	12440600	12441700
chr19	12484400	12485400
chr19	12494900	12495900
chr19	12521700	12522500
chr19	12543600	12545100
chr19	12550900	12552100
chr19	12563800	12564700
chr19	12610400	12611300
chr19	12639900	12640800
chr19	12647200	12648300
chr19	12666300	12667200
chr19	12669100	12670200
chr19	12671900	12672500
chr19	12676100	12677000
chr19	12681000	12682200
chr19	12696200	12697000
chr19	12702800	12703700
chr19	12716700	12717500
chr19	12721800	12723200
chr19	12723500	12724400
chr19	12734300	12735100
chr19	12736500	12737900
chr19	12757300	12758200
chr19	12760400	12761200
chr19	12765800	12766700
chr19	12775200	12776100
chr19	12777300	12778200
chr19	12779000	12779900
chr19	12782100	12783300
chr19	12784300	12785200
chr19	12789500	12790700
chr19	12791000	12791900
chr19	12793200	12794100
chr19	12796000	12797200
chr19	12801500	12802400
chr19	12805700	12807200
chr19	12825000	12826200
chr19	12828300	12829100
chr19	12830300	12831100
chr19	12832200	12833200
chr19	12835000	12836900
chr19	12838000	12838900
chr19	12840200	12841800
chr19	12847200	12848200
chr19	12867000	12868200
chr19	12872100	12873700
chr19	12880000	12889600
chr19	12889700	12895600
chr19	12908400	12909300
chr19	12918800	12919800
chr19	12930500	12936100
chr19	12936400	12941800
chr19	12945300	12946700
chr19	12956800	12957700
chr19	12964700	12966100
chr19	12974200	12974900
chr19	12977600	12978500
chr19	12983200	12984100
chr19	12985000	12985900
chr19	12996300	12997200
chr19	13012900	13013900
chr19	13016300	13017200
chr19	13022500	13023700
chr19	13033800	13034700
chr19	13051400	13052300
chr19	13061100	13062000
chr19	13069300	13070300
chr19	13079200	13080300
chr19	13093500	13094500
chr19	13097400	13099000
chr19	13102400	13103700
chr19	13104200	13105200
chr19	13116400	13117200
chr19	13117700	13119400
chr19	13150000	13150900
chr19	13151200	13152300
chr19	13152600	13153500
chr19	13155300	13156200
chr19	13162400	13164400
chr19	13172100	13173000
chr19	13191000	13191800
chr19	13194500	13195000
chr19	13195400	13196300
chr19	13212600	13213400
chr19	13234300	13235400
chr19	13247600	13248500
chr19	13260800	13261700
chr19	13262200	13263100
chr19	13276900	13277800
chr19	13277900	13278600
chr19	13381600	13382600
chr19	13396400	13397300
chr19	13401100	13402000
chr19	13428100	13429000
chr19	13537400	13538200
chr19	13582800	13583700
chr19	13589000	13589400
chr19	48309100	48310000
chr19	48314200	48314900
chr19	48321100	48322600
chr19	48325000	48326600
chr19	48332400	48334500
chr19	48339100	48339900
chr19	48344800	48345700
chr19	48351000	48351900
chr19	48354400	48355200
chr19	48362800	48364900
chr19	48390300	48392100
chr19	48398300	48400800
chr19	48403300	48404200
chr19	48415200	48416000
chr19	48418400	48419300
chr19	48424500	48425400
chr19	48445000	48446400
chr19	48462100	48463000
chr19	48468500	48469700
chr19	48490900	48491800
chr19	48492500	48493900
chr19	48501100	48502800
chr19	48510300	48511200
chr19	48513500	48514500
chr19	48553500	48554400
chr19	48557900	48558800
chr19	48562800	48563900
chr19	48568100	48569200
chr19	48574400	48575200
chr19	48584000	48584800
chr19	48588600	48589600
chr19	48608600	48609400
chr19	48618800	48620000
chr19	48623800	48624700
chr19	48633100	48634000
chr19	48634100	48635000
chr19	48635100	48636000
chr19	48637100	48639600
chr19	48644500	48645500
chr19	48646000	48647200
chr19	48660600	48661700
chr19	48675200	48676000
chr19	48678000	48678800
chr19	48680800	48681700
chr19	48697900	48698700
chr19	48713700	48714900
chr19	48720300	48721600
chr19	48724600	48725700
chr19	48737100	48738100
chr19	48738300	48739300
chr19	48740900	48742100
chr19	48744900	48745900
chr19	48746500	48747700
chr19	48747800	48748600
chr19	48753300	48754700
chr19	48765700	48766300
chr19	48780500	48781600
chr19	48784400	48785200
chr19	48788000	48788800
chr19	48794800	48796000
chr19	48806400	48807800
chr19	48810600	48811400
chr19	48812000	48812900
chr19	48815900	48816600
chr19	48819200	48820100
chr19	48835400	48836400
chr19	48842300	48843100
chr19	48844300	48845000
chr19	48853700	48854700
chr19	48858500	48860700
chr19	48866800	48867700
chr19	48872000	48874100
chr19	48874200	48875100
chr19	48876000	48876800
chr19	48878400	48879200
chr19	48891600	48892500
chr19	48895900	48896800
chr19	48899000	48899500
chr19	48899800	48900700
chr19	48918500	48919600
chr19	48926800	48927500
chr19	48933100	48934200
chr19	48951000	48951600
chr19	48954200	48955300
chr19	48962000	48962900
chr19	48963500	48964400
chr19	48964700	48966200
chr19	48969600	48970500
chr19	48970700	48971600
chr19	48975800	48976900
chr19	48978600	48979500
chr19	48983200	48984100
chr19	48991900	48992800
chr19	48993000	48994300
chr19	49017400	49018300
chr19	49019100	49020000
chr19	49031500	49032200
chr19	49036600	49037300
chr19	49055800	49056700
chr19	49058400	49059300
chr19	49071500	49072500
chr19	49073400	49074400
chr19	49084500	49085800
chr19	49097600	49098500
chr19	49113400	49114800
chr19	49118400	49119700
chr19	49127600	49129900
chr19	49133300	49134200
chr19	49135800	49136700
chr19	49142600	49143600
chr19	49147900	49148800
chr19	49148900	49151100
chr19	49151300	49152300
chr19	49154700	49155900
chr19	49157300	49158200
chr19	49176800	49177500
chr19	49182500	49183500
chr19	49198800	49199400
chr19	49200000	49201100
chr19	49207700	49208600
chr19	49209800	49211100
chr19	49213600	49214300
chr19	49224600	49225300
chr19	49225900	49226600
chr19	49301000	49302000
chr19	49327700	49329200
chr19	49331400	49332200
chr19	49334700	49335500
chr19	49338600	49339500
chr19	49339900	49340800
chr19	49347500	49348400
chr19	49363100	49364300
chr19	49387800	49388600
chr19	49391500	49392500
chrX	46796400	46797200
chrX	46836500	46837900
chrX	46911900	46912700
chrX	46978400	46979200
chrX	47030100	47030900
chrX	47047800	47048500
chrX	47093000	47093700
chrX	47128900	47129700
chrX	47135400	47136100
chrX	47144200	47145600
chrX	47190300	47192100
chrX	47193300	47194100
chrX	47217600	47219100
chrX	47232600	47234100
chrX	47264700	47265300
chrX	47312100	47312800
chrX	47321100	47322000
chrX	47361800	47362700
chrX	47366000	47366900
chrX	47384200	47385100
chrX	47482200	47484400
chrX	47523200	47524000
chrX	47540900	47541700
chrX	47560700	47561900
chrX	47562300	47564400
chrX	47581900	47582700
chrX	47608300	47609200
chrX	47619600	47620400
chrX	47628700	47630800
chrX	47647500	47648200
chrX	47649000	47651200
chrX	47658300	47659700
chrX	47662000	47662900
chrX	47664500	47665400
chrX	47675900	47676800
chrX	47683200	47684100
chrX	47706300	47707700
chrX	47712400	47713200
chrX	47796100	47797200
chrX	47814600	47815400
chrX	47817200	47818000
chrX	47831600	47832200
chrX	47836000	47838100
chrX	47936500	47937100
chrX	47958700	47959500
chrX	48003600	48004500
chrX	48025400	48026300
chrX	48026400	48027300
chrX	48083000	48083800
chrX	48429300	48429900
chrX	48451600	48452300
chrX	48461500	48462500
chrX	48466400	48471400
chrX	48473800	48474500
chrX	48475100	48476900
chrX	48487000	48488100
chrX	48491900	48493100
chrX	48493600	48494800
chrX	48496400	48497200
chrX	48508100	48509800
chrX	48511300	48512100
chrX	48513400	48515100
chrX	48520700	48522700
chrX	48530600	48532700
chrX	48539100	48540600
chrX	48547000	48547800
chrX	48573600	48575400
chrX	48597000	48598700
chrX	48606000	48606600
chrX	48611400	48612300
chrX	48616300	48618600
chrX	48631100	48632700
chrX	48648200	48649700
chrX	48675700	48677400
chrX	48680200	48681100
chrX	48694800	48697600
chrX	48701700	48702600
chrX	48736300	48738300
chrX	48761500	48762500
chrX	48764800	48766300
chrX	48782600	48783500
chrX	48785600	48787000
chrX	48789200	48790100
chrX	48793100	48795800
chrX	48800200	48803000
chrX	48833500	48834400
chrX	48841300	48842200
chrX	48863900	48864800
chrX	48867700	48868500
chrX	48890200	48891100
chrX	48891200	48892300
chrX	48896500	48899400
chrX	48910600	48912500
chrX	48917000	48919600
chrX	48936700	48938300
chrX	48939500	48941400
chrX	48941500	48942400
chrX	48945500	48946500
chrX	48948300	48949300
chrX	48957200	48958900
chrX	48961300	48962700
chrX	48971200	48973100
chrX	48980100	48980800
chrX	49001200	49003000
chrX	49003500	49004300
chrX	49039400	49040600
chrX	49041400	49044400
chrX	49053000	49054400
chrX	49079400	49080600
chrX	49099700	49100300
chrX	49100400	49102100
chrX	49106600	49107500
chrX	49123100	49124100
chrX	49148400	49149400
chrX	49154900	49157100
chrX	49163200	49164800
chrX	49165800	49168000
chrX	49171400	49173100
chrX	49174500	49178200
chrX	49183900	49185200
chrX	49185900	49186900
chrX	49190600	49192200
chrX	49192500	49194100
chrX	49199700	49200900
chrX	49209600	49210500
chrX	49230100	49231600
chrX	49235100	49236200
chrX	49243900	49244900
chrX	49268600	49270400
chrX	49282300	49283400
chrX	49291500	49292900
chrX	49308600	49310300
chrX	49626700	49628000
chrX	49673400	49674100
chrX	49695600	49696500
chrX	49754000	49754800
chrX	49828800	49829700
chrX	49838200	49839000
chrX	49840500	49841400
chrX	49860600	49861800
chrX	49861900	49862800
chrX	49868500	49869300
chrX	49876500	49877400
chrX	49878600	49879900
chrX	49884100	49884900
chrX	49915300	49916300
chrX	49919300	49920200
chrX	49920900	49921800
chrX	49922100	49923000
chrX	50136000	50137400
chrX	50180400	50181200
chrX	50183700	50184700
chrX	50198200	50199100
chrX	50204200	50205100
chrX	50448400	50449200
chrX	50579700	50580600
chrX	50691500	50692300
