chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	name	EffectSize	strandPerturbationTarget	PerturbationTargetID	chrTSS	startTSS	endTSS	strandGene	EffectSize95ConfidenceIntervalLow	EffectSize95ConfidenceIntervalHigh	measuredGeneSymbol	measuredEnsemblID	guideSpacerSeq	guideSeq	Significant	pValue	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	Notes
chr10	80988464	80988964	chr10:80988464-80988964:.	0.0368931	.	chr10:80988464-80988964:.	chr10	81107219	81107220	+	-0.052677582016991215	0.1264637820169912	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.5225461920737099	0.932330086623278	0.376328803548539	0.9974576345019059	0.999999999999999	TRUE	NA
chr10	80990348	80990848	chr10:80990348-80990848:.	-0.0544576	.	chr10:80990348-80990848:.	chr10	81107219	81107220	+	-0.18948220664723686	0.08056700664723687	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.28577514606489524	0.8114804669619	0.432988688063584	0.974894789426356	0.9999999813374829	TRUE	NA
chr10	81002480	81002980	chr10:81002480-81002980:.	-0.1789299	.	chr10:81002480-81002980:.	chr10	81107219	81107220	+	-0.2899117226238906	-0.0679480773761094	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	0.0007273274269593282	0.00654594684263396	0.41301997260895795	0.9903564163247409	0.999999999980275	TRUE	NA
chr10	81003389	81003889	chr10:81003389-81003889:.	-0.160945	.	chr10:81003389-81003889:.	chr10	81107219	81107220	+	-0.2443125191253966	-0.07757748087460344	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	0.0005327268384028402	0.0054794760521435	0.507371752899132	0.999584134159489	1.0	TRUE	NA
chr10	81004565	81005065	chr10:81004565-81005065:.	-0.1162222	.	chr10:81004565-81005065:.	chr10	81107219	81107220	+	-0.20564152153571796	-0.02680287846428203	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.024347079647877717	0.159362703149745	0.410230601674036	0.998101531638077	1.0	TRUE	NA
chr10	81009791	81010291	chr10:81009791-81010291:.	0.07015460000000001	.	chr10:81009791-81010291:.	chr10	81107219	81107220	+	-0.0008376167211621155	0.14114681672116214	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.18351626057395692	0.734065042295828	0.41729232569947994	0.999849183595282	1.0	TRUE	NA
chr10	81025580	81026080	chr10:81025580-81026080:.	-0.1040201	.	chr10:81025580-81026080:.	chr10	81107219	81107220	+	-0.22415936374584627	0.01611916374584628	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.08992490724240212	0.46247095153235396	0.305283705510839	0.969044099126357	0.999999997182498	TRUE	NA
chr10	81027324	81027824	chr10:81027324-81027824:.	0.033550699999999996	.	chr10:81027324-81027824:.	chr10	81107219	81107220	+	-0.07591421470953597	0.14301561470953597	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.654570456190825	0.932330086623278	0.19941654877058898	0.959861609519106	0.999999999362033	TRUE	NA
chr10	81030609	81031109	chr10:81030609-81031109:.	0.011951799999999999	.	chr10:81030609-81031109:.	chr10	81107219	81107220	+	-0.07393430479776168	0.09783790479776168	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.8518259445361163	0.957848141855323	0.39801511058855293	0.9985495969041189	1.0	TRUE	NA
chr10	81039596	81040096	chr10:81039596-81040096:.	0.1600483	.	chr10:81039596-81040096:.	chr10	81107219	81107220	+	-0.10532704985252003	0.42542364985252	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.4660390207452792	0.932078041490558	0.00427718683013327	0.0632162415455057	0.6204844167829789	TRUE	NA
chr10	81045943	81046443	chr10:81045943-81046443:.	0.0173925	.	chr10:81045943-81046443:.	chr10	81107219	81107220	+	-0.09804937197423581	0.1328343719742358	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.7639094640963137	0.955235269903362	0.44808304908573904	0.9902680558766271	0.9999999999434229	TRUE	NA
chr10	81052637	81053137	chr10:81052637-81053137:.	0.0136637	.	chr10:81052637-81053137:.	chr10	81107219	81107220	+	-0.07750190026836085	0.10482930026836085	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.8325586736305022	0.957848141855323	0.37135310919016495	0.996920467110264	0.9999999999999979	TRUE	NA
chr10	81058401	81058901	chr10:81058401-81058901:.	0.08314289999999999	.	chr10:81058401-81058901:.	chr10	81107219	81107220	+	0.006753229750527126	0.15953257024947287	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.1213630612060818	0.519518219880938	0.399968031356537	0.9995743637370179	1.0	TRUE	NA
chr10	81076371	81077271	chr10:81076371-81077271:.	0.0200138	.	chr10:81076371-81077271:.	chr10	81107219	81107220	+	-0.05296443884612401	0.092992038846124	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6604004780248217	0.932330086623278	0.632593130307976	0.9999767217321421	1.0	TRUE	NA
chr10	81077432	81077932	chr10:81077432-81077932:.	0.303809	.	chr10:81077432-81077932:.	chr10	81107219	81107220	+	0.1745605326856714	0.4330574673143286	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	8.274418612880818e-07	9.929302335456979e-06	0.33653799318607003	0.963707030343802	0.999999980018839	TRUE	NA
chr10	81080832	81081332	chr10:81080832-81081332:.	0.8001956	.	chr10:81080832-81081332:.	chr10	81107219	81107220	+	0.7220942920966595	0.8782969079033405	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	3.8689944051257705e-37	9.28558657230185e-36	0.26755603871713	0.998134659751525	1.0	TRUE	NA
chr10	81082877	81083377	chr10:81082877-81083377:.	0.4560598	.	chr10:81082877-81083377:.	chr10	81107219	81107220	+	0.3504579812951663	0.5616616187048337	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	5.857263607484613e-16	8.43445959477784e-15	0.38449968977440796	0.9915105980651898	0.9999999999964408	TRUE	NA
chr10	81088406	81088906	chr10:81088406-81088906:.	0.1573703	.	chr10:81088406-81088906:.	chr10	81107219	81107220	+	0.06832765546111008	0.2464129445388899	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	0.002246139412502507	0.0179691153000201	0.440361437650198	0.998574446198242	1.0	TRUE	NA
chr10	81091360	81091860	chr10:81091360-81091860:.	0.7810396	.	chr10:81091360-81091860:.	chr10	81107219	81107220	+	0.7105726683433625	0.8515065316566374	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	9.398357882303429e-47	6.76681767525847e-45	0.41713660982748607	0.9998624767970191	1.0	TRUE	NA
chr10	81106969	81107491	chr10:81106969-81107491:.	0.7164881	.	chr10:81106969-81107491:.	chr10	81107219	81107220	+	0.6295613279097675	0.8034148720902324	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	7.696703185019471e-38	2.7708131466070096e-36	0.39842765145170206	0.998382215595991	1.0	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr10	81107494	81107994	chr10:81107494-81107994:.	0.5755011999999999	.	chr10:81107494-81107994:.	chr10	81107219	81107220	+	0.49976911902715104	0.6512332809728488	PPIF	ENSEMBL:ENSG00000108179	NA	NA	True	6.116152222482653e-34	1.1009074000468798e-32	0.539852151500009	0.99989884187422	1.0	Enhancer overlaps bounds of gene (i.e., is promoter or intronic enhancer)	NA
chr10	81134224	81134724	chr10:81134224-81134724:.	0.1230759	.	chr10:81134224-81134724:.	chr10	81107219	81107220	+	0.043850445913835856	0.20230135408616415	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.022789022719306915	0.159362703149745	0.392436101065733	0.9993212196467979	1.0	TRUE	NA
chr10	81148405	81148905	chr10:81148405-81148905:.	-0.0039815	.	chr10:81148405-81148905:.	chr10	81107219	81107220	+	-0.0895641059333661	0.0816011059333661	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.905929088921203	0.966851145475593	0.43428034374669894	0.998969555150055	1.0	TRUE	NA
chr10	81150281	81150781	chr10:81150281-81150781:.	0.033686	.	chr10:81150281-81150781:.	chr10	81107219	81107220	+	-0.027953030703854714	0.09532503070385472	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.484792943758441	0.932330086623278	0.553200969438173	0.9999953729544621	1.0	TRUE	NA
chr10	81150973	81151473	chr10:81150973-81151473:.	0.0422319	.	chr10:81150973-81151473:.	chr10	81107219	81107220	+	-0.07184641110267835	0.15631021110267834	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.5384115362015587	0.932330086623278	0.26629990454572194	0.969301765340144	0.999999999172125	TRUE	NA
chr10	81160186	81160686	chr10:81160186-81160686:.	0.016372	.	chr10:81160186-81160686:.	chr10	81107219	81107220	+	-0.09899406311758668	0.13173806311758668	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.8014246204412011	0.955235269903362	0.37186151573105397	0.9838881738187091	0.9999999998023591	TRUE	NA
chr10	81171592	81172092	chr10:81171592-81172092:.	0.0244121	.	chr10:81171592-81172092:.	chr10	81107219	81107220	+	-0.05055411049912043	0.09937831049912044	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6369077333107005	0.932330086623278	0.5025875235562399	0.999871167387636	1.0	TRUE	NA
chr10	81172976	81173476	chr10:81172976-81173476:.	0.0200518	.	chr10:81172976-81173476:.	chr10	81107219	81107220	+	-0.05398074958041638	0.0940843495804164	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.7272529841828954	0.955235269903362	0.41578039948241396	0.999744610775605	1.0	TRUE	NA
chr10	81196603	81197103	chr10:81196603-81197103:.	0.006342899999999999	.	chr10:81196603-81197103:.	chr10	81107219	81107220	+	-0.2080528554644489	0.22073865546444893	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.9842219291853092	0.9980842098780601	0.0006250844009156191	0.030828585186744997	0.653686055471095	TRUE	NA
chr10	81204416	81204916	chr10:81204416-81204916:.	-0.023119400000000002	.	chr10:81204416-81204916:.	chr10	81107219	81107220	+	-0.09490036083044963	0.04866156083044963	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.5707175736409729	0.932330086623278	0.5650309124855171	0.999961018659299	1.0	TRUE	NA
chr10	81205133	81205873	chr10:81205133-81205873:.	-0.037288699999999994	.	chr10:81205133-81205873:.	chr10	81107219	81107220	+	-0.11073706483479531	0.036159664834795324	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.3945433025078503	0.860821750926219	0.526516632769206	0.999921430501494	1.0	TRUE	NA
chr10	81227036	81227536	chr10:81227036-81227536:.	0.07690939999999999	.	chr10:81227036-81227536:.	chr10	81107219	81107220	+	-0.06014841557024542	0.2139672155702454	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.3093757796828573	0.8114804669619	0.220804768698911	0.907798763032024	0.99999928932233	TRUE	NA
chr10	81247330	81247830	chr10:81247330-81247830:.	-0.044241699999999995	.	chr10:81247330-81247830:.	chr10	81107219	81107220	+	-0.14973421850360077	0.061250818503600785	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.4261385385368798	0.902411022783981	0.343546938361046	0.9887146359827159	0.9999999999927591	TRUE	NA
chr10	81248662	81249162	chr10:81248662-81249162:.	-0.032449200000000004	.	chr10:81248662-81249162:.	chr10	81107219	81107220	+	-0.14308572649079018	0.07818732649079019	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.5967001931404912	0.932330086623278	0.26137067571239603	0.9730754299892551	0.9999999997294059	TRUE	NA
chr10	81250796	81251296	chr10:81250796-81251296:.	-0.0561799	.	chr10:81250796-81251296:.	chr10	81107219	81107220	+	-0.19949908706026437	0.08713928706026436	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.3460954074063922	0.8114804669619	0.34314333247363205	0.945766199977973	0.9999996355169142	TRUE	NA
chr10	81256607	81257107	chr10:81256607-81257107:.	0.052675099999999996	.	chr10:81256607-81257107:.	chr10	81107219	81107220	+	-0.051314730823197034	0.15666493082319702	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.36065798531640014	0.8114804669619	0.38174759818048104	0.9922060533974829	0.999999999998182	TRUE	NA
chr10	81262486	81262986	chr10:81262486-81262986:.	0.1585588	.	chr10:81262486-81262986:.	chr10	81107219	81107220	+	0.027997187232983944	0.28912041276701606	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.050855416716255854	0.28166076950541696	0.15752267952920598	0.8832628335725591	0.9999993879739321	TRUE	NA
chr10	81297028	81297528	chr10:81297028-81297528:.	-0.0574015	.	chr10:81297028-81297528:.	chr10	81107219	81107220	+	-0.3208529266259557	0.20604992662595573	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.7591327774189135	0.955235269903362	0.0112883914244714	0.12069189864010699	0.7507258509025079	TRUE	NA
chr10	81321788	81322288	chr10:81321788-81322288:.	0.01817	.	chr10:81321788-81322288:.	chr10	81107219	81107220	+	-0.06631148678816357	0.10265148678816355	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.8092965481125702	0.955235269903362	0.186923227265996	0.991695095340706	0.9999999999999979	TRUE	NA
chr10	81330343	81330843	chr10:81330343-81330843:.	0.064514	.	chr10:81330343-81330843:.	chr10	81107219	81107220	+	-0.1128717152693549	0.2418997152693549	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.6491764381601185	0.932330086623278	0.0196152878191056	0.334714840951273	0.98921297479892	TRUE	NA
chr10	81362482	81362982	chr10:81362482-81362982:.	0.0705329	.	chr10:81362482-81362982:.	chr10	81107219	81107220	+	-0.021780137129394653	0.16284593712939466	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.2907943683598525	0.8114804669619	0.230359136196275	0.9891403242786101	0.9999999999999009	TRUE	NA
chr10	81368469	81368969	chr10:81368469-81368969:.	0.0239519	.	chr10:81368469-81368969:.	chr10	81107219	81107220	+	-0.06721421072002123	0.11511801072002123	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.7204001466944604	0.955235269903362	0.277748227918391	0.9933921438621139	0.999999999999984	TRUE	NA
chr10	81370371	81370944	chr10:81370371-81370944:.	-0.0562736	.	chr10:81370371-81370944:.	chr10	81107219	81107220	+	-0.1514887138511561	0.038941513851156094	PPIF	ENSEMBL:ENSG00000108179	NA	NA	False	0.3498982026995249	0.8114804669619	0.329780800454964	0.9939325909835891	0.9999999999999429	TRUE	NA
