chr17	40496000	40496400	2
chr17	41845800	41846800	2
chr17	42347300	42348000	2
chr17	42406600	42407200	2
chr17	42541100	42542000	3
chr17	43001900	43002900	5
chr17	44417500	44417900	1
chr17	44546800	44547200	2
chr17	44813700	44815400	4
chr17	47619700	47620100	1
chr17	48481000	48481400	0
chr17	50084200	50085000	1
chr17	50117500	50117900	3
chr17	50668400	50668900	2
chr17	50851700	50852200	3
chr17	50904500	50905100	3
chr17	51124800	51125300	1
chr17	58001600	58002100	2
chr17	58513300	58514700	5
chr17	59216900	59217300	1
chr17	59749200	59749600	2
chr17	59769300	59770900	2
chr17	59778500	59780600	4
chr17	61565700	61566200	1
chr17	72680500	72685300	12
chr17	75135300	75136400	3
chr17	75702600	75704300	3
chr17	79799800	79802200	8
chr17	79851800	79852100	2
chr17	81651500	81651900	2
chr17	81792500	81793800	4
chr17	81968100	81968700	2
chr17	82076200	82076900	2
chr17	82207500	82207800	1
chr17	82261800	82262200	0
chr17	82550100	82550400	1
chr17	82888500	82890400	6
chr18	3350200	3352200	4
chr18	9363500	9365300	3
chr18	9718500	9719200	1
chr18	9933100	9934500	3
chr18	49655600	49656100	3
chr18	49858100	49859700	5
chr18	54968500	54969200	2
chr18	57771300	57771900	2
chr18	58290100	58290800	2
chr19	579300	579700	3
chr19	800100	802400	8
chr19	1015000	1015500	3
chr19	1225500	1229200	10
chr19	1240900	1249700	25
chr19	1324800	1325400	3
chr19	1437400	1445900	22
chr19	1506800	1509200	7
chr19	1586300	1586900	3
chr19	2154300	2155200	2
chr19	2552800	2553400	3
chr19	3075200	3075700	2
chr19	3379600	3381000	4
chr19	3716400	3716800	1
chr19	3989700	3990400	4
chr19	4492200	4493100	2
chr19	4583900	4585000	3
chr19	4726600	4727400	2
chr19	5826400	5829800	10
chr19	6533900	6534400	3
chr19	12666500	12667100	3
chr19	12669300	12670000	3
chr19	12671900	12672500	2
chr19	12676200	12676800	2
chr19	12681100	12682200	3
chr19	12716800	12717400	1
chr19	12722400	12723000	3
chr19	12734500	12735100	3
chr19	12736800	12737400	3
chr19	12757500	12758400	2
chr19	12771300	12771800	3
chr19	12775400	12776100	3
chr19	12777500	12778100	3
chr19	12779100	12779800	2
chr19	12782200	12783200	3
chr19	12784400	12785000	5
chr19	12789800	12790400	4
chr19	12791100	12791800	3
chr19	12796000	12797000	4
chr19	12801600	12802200	3
chr19	12805800	12806800	4
chr19	12832300	12833000	2
chr19	12847500	12848100	2
chr19	12881300	12881900	2
chr19	12885000	12885600	3
chr19	12886000	12888000	7
chr19	12890600	12891200	3
chr19	12908400	12909000	1
chr19	12933500	12934100	3
chr19	12936400	12937000	3
chr19	12938200	12938800	3
chr19	12945400	12946800	5
chr19	13097500	13098900	5
chr19	13102600	13103600	3
chr19	13104300	13105000	3
chr19	13128500	13129100	2
chr19	13160600	13161000	3
chr19	13191100	13191700	3
chr19	13428300	13428900	2
chr19	13672200	13672800	1
chr19	16499400	16500000	1
chr19	17106400	17106900	1
chr19	17130800	17131200	1
chr19	17241500	17241900	1
chr19	17261000	17261400	1
chr19	17316800	17318300	5
chr19	17622600	17623100	1
chr19	17724600	17724900	2
chr19	17779700	17780400	4
chr19	19102300	19102700	3
chr19	19134700	19135500	2
chr19	19364300	19366000	4
chr19	19394400	19395000	1
chr19	36129200	36130100	2
chr19	38142700	38143000	2
chr19	38244000	38244500	2
chr19	38636900	38637600	2
chr19	38647600	38653900	20
chr19	38664900	38665400	2
chr19	38721600	38722000	2
chr19	39384900	39385300	2
chr19	42028400	42029100	2
chr19	42275100	42275600	2
chr19	45526000	45526300	1
chr19	45558600	45559100	2
chr19	47136600	47137200	0
chr19	47151500	47153000	3
chr19	47199500	47199900	1
chr19	47245300	47245600	1
chr19	47489800	47490200	4
chr19	47636700	47637100	2
chr19	48290100	48290700	3
chr19	48418400	48418900	2
chr19	48503300	48503800	2
chr19	48553700	48554300	3
chr19	48649400	48650100	2
chr19	48720500	48721100	3
chr19	48724800	48725400	3
chr19	48738500	48739100	2
chr19	48740500	48741900	7
chr19	48745100	48745700	3
chr19	48746700	48747600	4
chr19	48747800	48748400	1
chr19	48753400	48754600	4
chr19	48755200	48755800	3
chr19	48780700	48781500	4
chr19	48795200	48795900	4
chr19	48806500	48807600	4
chr19	48810800	48811400	3
chr19	48812100	48812700	3
chr19	48819400	48820000	3
chr19	48872000	48872700	3
chr19	48872800	48874000	5
chr19	48874300	48874900	3
chr19	48877900	48879000	2
chr19	48890400	48891000	1
chr19	48899900	48900500	2
chr19	48918800	48919400	2
chr19	48954400	48955100	3
chr19	48962200	48962800	3
chr19	48963700	48964300	3
chr19	48964400	48965600	5
chr19	48965700	48966300	3
chr19	48967500	48968500	4
chr19	48970800	48971400	2
chr19	49225700	49226200	2
chr19	49348000	49348600	3
chr19	49478900	49479500	2
chr19	49567800	49568400	2
chr19	49571100	49572000	3
chr19	49574400	49574800	1
chr19	49713200	49714100	1
chr19	49772800	49773200	1
chr19	55471700	55472200	0
chr19	58403900	58404300	3
chr20	881700	882200	3
chr20	4148400	4149900	5
chr20	4172100	4172800	4
chr20	4221200	4222100	4
chr20	4249000	4249900	3
chr20	4686200	4687500	5
chr20	4704400	4704700	3
chr20	4760400	4761400	4
chr20	4822600	4824100	6
chr20	5112800	5113600	4
chr20	5610300	5611300	2
chr20	5911100	5912000	4
chr20	6005700	6006500	3
chr20	6052000	6052800	3
chr20	9978000	9978600	3
chr20	21118300	21118900	2
chr20	31576900	31577800	3
chr20	31703500	31707700	11
chr20	31709800	31718400	23
chr20	34414600	34415700	2
chr20	35263000	35264500	4
chr20	36329100	36329900	2
chr20	49685100	49686000	2
chr20	54178900	54181000	2
chr20	56710900	56711500	2
chr20	57222600	57223000	1
chr20	57439400	57439800	1
chr20	62507400	62507800	2
chr20	62618000	62618500	3
chr20	63901100	63902700	5
chr21	28988200	28989300	1
chr21	29404200	29404700	1
chr21	33367000	33368000	2
chr21	33579000	33579800	3
chr21	35293700	35295300	3
chr21	41931000	41931500	2
chr21	43749400	43749800	2
chr21	43750500	43750900	2
chr22	24990200	24992600	4
chr22	28856700	28857100	1
chr22	37541900	37542400	2
chr22	37754400	37754700	2
chr22	37760900	37761400	0
chr22	38135400	38136400	4
chr22	41281200	41281900	0
chr22	41439000	41439400	1
chr22	42374800	42375400	4
chr22	42437700	42438200	3
chr22	42443800	42444700	4
chr22	49383300	49384200	1
chr22	49931100	49931800	2
chr22	49976700	49977200	2
chr22	50257200	50257700	2
chrX	19875400	19876000	2
chrX	23828600	23829500	2
chrX	40090800	40091300	3
chrX	45005500	45006000	1
chrX	46837200	46837800	2
chrX	47232700	47233900	5
chrX	47542000	47542700	1
chrX	47579400	47580000	2
chrX	47650000	47651100	4
chrX	47711200	47711800	1
chrX	48511400	48512000	2
chrX	48521400	48522000	3
chrX	48569700	48570400	1
chrX	48573600	48574600	3
chrX	48761700	48762300	2
chrX	48782500	48783500	3
chrX	48784600	48785300	2
chrX	48785700	48787000	4
chrX	48789300	48790000	3
chrX	48793200	48793800	2
chrX	48794800	48795400	3
chrX	48800100	48803000	8
chrX	48896700	48898500	6
chrX	48910900	48911600	3
chrX	48917100	48917700	2
chrX	48918800	48919400	2
chrX	48936900	48938100	3
chrX	48940400	48941000	3
chrX	48941700	48942300	2
chrX	48945600	48946300	2
chrX	48957300	48958800	6
chrX	49155100	49156700	6
chrX	49163900	49164500	3
chrX	49166300	49166900	2
chrX	49167100	49167800	2
chrX	49172300	49172900	2
chrX	49174500	49175100	2
chrX	49175300	49176000	2
chrX	49177400	49178000	2
chrX	49184200	49184800	3
chrX	49186100	49186700	3
chrX	49192600	49193200	3
chrX	49193300	49194000	3
chrX	49268900	49270000	4
chrX	49862000	49862600	1
chrX	97109100	97109800	1
chrX	101397600	101398100	1
chrX	123665400	123665900	1
chrX	132957500	132959300	4
chrX	134373000	134373600	3
chrX	134549300	134550900	6
chrX	134796100	134797400	5
chrX	134909200	134909900	1
chrX	134914300	134915800	4
chrX	135031900	135033200	5
chrX	135098600	135099200	3
chrX	135342900	135344900	8
chrX	136725100	136726000	2
